YEAR,MAX,MIN
1946,37.4,24.4
1947,31.3,18.3
1948,32.4,24.4
1949,58.3,40.3
1950,19.4,-1.7
1951,31.3,21.4
1952,40.3,34.3
1953,50.4,35.4
1954,24.4,17.4
1955,21.4,5.4
1956,38.3,32.4
1957,50.4,37.4
1958,21.4,8.1
1959,31.3,28.0
1960,22.3,6.4
1961,32.0,23.4
1962,39.0,26.4
1963,6.4,-15.7
1964,28.4,7.3
1965,35.4,28.0
1966,36.0,33.1
1967,55.4,34.0
1968,34.0,26.4
1969,27.0,15.1
1973,30.0,18.0
1974,32.0,18.0
1975,39.0,32.0
1976,48.9,15.1
1977,39.0,23.0
1978,36.9,30.9
1979,44.1,28.9
1980,16.0,-1.1
1981,19.0,-0.9
1982,35.1,28.0
1983,19.9,-14.1
1984,32.0,14.0
1985,19.0,-5.1
1986,43.0,24.1
1987,39.9,30.9
1988,55.9,23.0
1989,15.1,-6.0
1990,48.9,26.1
1991,35.1,28.9
1992,39.0,12.9
1993,36.0,32.0
1994,42.1,21.9
1995,34.0,21.9
1996,15.1,3.0
1997,39.9,33.8
1998,36.0,28.9
1999,37.4,12.9
2000,19.9,-5.1
2001,41.0,25.0
2002,39.0,30.9
2003,30.9,10.0
2004,28.0,6.1
2005,21.0,-0.9
2006,43.0,24.1
2007,37.9,21.9
2008,32.0,21.9
2009,33.1,26.1
2010,27.0,6.1
2011,50.0,36.0
2012,48.9,32.0
2013,39.0,33.1
2014,33.1,27.0
2015,50.0,15.1
2016,28.0,12.9
2017,50.0,27.0
