YEAR,MAX,MIN
1946,40.3,26.4
1947,49.3,32.4
1948,59.4,27.3
1949,45.3,27.3
1950,39.4,24.4
1951,59.4,49.3
1952,36.3,27.3
1953,50.4,44.4
1954,36.3,24.4
1955,39.4,33.4
1956,55.4,36.3
1957,34.3,25.3
1958,37.4,28.9
1959,49.3,30.0
1960,46.4,28.9
1961,62.4,33.1
1962,59.4,33.4
1963,23.4,8.4
1964,34.3,26.1
1965,47.3,36.3
1966,21.9,1.9
1967,43.3,25.3
1968,43.3,35.4
1969,41.0,33.1
1973,63.9,50.0
1974,34.0,24.1
1975,33.1,25.0
1976,20.8,1.9
1977,36.9,16.0
1978,41.0,30.9
1979,36.0,18.9
1980,39.9,9.9
1981,39.9,17.1
1982,71.1,53.1
1983,32.0,18.0
1984,44.1,17.1
1985,21.9,5.0
1986,42.1,30.9
1987,37.9,28.0
1988,53.1,39.0
1989,25.0,15.1
1990,41.0,25.0
1991,34.0,17.1
1992,36.0,23.0
1993,48.0,27.0
1994,54.0,37.9
1995,57.0,25.0
1996,36.0,28.4
1997,37.9,35.1
1998,66.9,57.0
1999,57.9,41.0
2000,35.1,21.0
2001,55.9,26.2
2002,35.1,14.0
2003,39.2,30.0
2004,37.0,23.0
2005,30.2,19.9
2006,30.0,8.1
2007,45.0,19.0
2008,37.9,21.0
2009,45.0,32.0
2010,33.1,18.0
2011,50.0,30.9
2012,70.0,44.1
2013,48.9,29.1
2014,37.0,18.0
2015,37.9,30.0
2016,39.9,30.0
2017,57.9,28.9
2018,44.1,30.9
