YEAR,MAX,MIN
1946,74.3,46.4
1947,67.3,55.4
1948,70.3,33.4
1949,48.4,24.4
1950,61.3,31.3
1951,66.4,47.3
1952,75.4,52.3
1953,53.4,42.4
1954,57.4,44.4
1955,73.4,42.4
1956,71.2,47.3
1957,39.4,30.4
1958,52.3,46.4
1959,39.4,34.0
1960,52.3,43.3
1961,51.4,28.4
1962,45.3,19.0
1963,83.3,45.0
1964,72.3,48.4
1965,58.3,35.1
1966,62.1,28.0
1967,44.1,30.0
1968,60.4,34.0
1969,53.1,48.9
1973,66.9,39.9
1974,64.9,35.1
1975,57.9,32.0
1976,48.9,34.9
1977,63.9,45.9
1978,61.0,41.9
1979,52.0,27.0
1980,41.0,32.9
1981,51.1,32.9
1982,64.0,26.1
1983,57.9,36.0
1984,59.0,36.0
1985,70.0,36.0
1986,59.0,52.0
1987,54.0,28.9
1988,44.1,26.1
1989,77.0,50.0
1990,53.1,28.0
1991,66.9,48.9
1992,62.1,52.0
1993,70.0,42.1
1994,51.1,32.0
1995,62.1,33.1
1996,68.0,55.4
1997,46.9,39.9
1998,73.0,51.1
1999,64.9,35.1
2000,75.9,55.0
2001,41.0,35.1
2002,46.9,42.1
2003,57.9,35.1
2004,64.0,53.1
2005,52.0,35.1
2006,51.1,28.2
2007,64.9,46.0
2008,55.9,39.0
2009,62.1,44.1
2010,72.0,54.0
2011,73.9,45.0
2012,55.0,37.0
2013,55.0,30.2
2014,72.0,42.1
2015,62.1,37.0
2016,54.0,36.0
2017,60.1,36.0
2018,53.1,37.0
