YEAR,MAX,MIN
1946,57.4,31.3
1947,54.3,42.4
1948,53.4,48.4
1949,59.4,33.4
1950,57.4,43.3
1951,32.4,17.4
1952,47.3,36.3
1953,40.3,32.4
1954,50.4,34.3
1955,52.3,29.3
1956,65.3,47.3
1957,49.3,27.3
1958,50.4,30.9
1959,39.9,24.4
1960,41.4,30.9
1961,40.3,23.0
1962,50.4,30.9
1963,59.4,35.4
1964,49.3,26.1
1965,64.4,55.0
1966,55.0,30.9
1967,42.4,28.0
1968,48.4,45.3
1969,57.9,30.9
1973,39.9,19.9
1974,52.0,37.0
1975,75.0,57.0
1976,52.0,30.9
1977,59.0,52.0
1978,60.1,38.8
1979,59.9,39.9
1980,68.0,27.0
1981,57.9,37.9
1982,44.1,25.0
1983,57.9,28.0
1984,46.9,22.1
1985,55.0,39.0
1986,53.1,32.0
1987,48.9,28.9
1988,48.0,30.9
1989,61.0,42.1
1990,43.0,30.0
1991,37.9,18.0
1992,37.0,30.0
1993,48.0,28.0
1994,60.1,45.0
1995,50.0,19.9
1996,61.0,45.0
1997,46.4,42.8
1998,43.0,32.0
1999,66.9,36.0
2000,60.1,31.1
2001,62.1,31.1
2002,44.1,34.0
2003,46.9,32.0
2004,64.4,42.1
2005,62.6,45.0
2006,55.9,32.0
2007,54.0,33.1
2008,71.1,46.9
2009,62.1,34.0
2010,46.0,25.0
2011,59.0,35.1
2012,44.1,28.9
2013,57.2,42.1
2014,60.1,37.0
2015,70.0,44.1
2016,69.1,42.1
2017,52.0,32.0
2018,51.1,44.1
