YEAR,MAX,MIN
1947,96.3,79.3
1948,86.4,53.4
1949,73.4,55.4
1950,66.4,44.4
1951,75.4,62.4
1952,76.3,65.3
1953,78.3,54.3
1954,80.2,61.3
1955,96.3,72.3
1956,69.3,50.4
1957,80.2,56.3
1958,84.4,71.2
1959,91.4,73.9
1960,77.4,65.3
1961,74.3,51.4
1962,91.4,61.3
1963,83.3,54.3
1964,83.3,59.0
1965,75.0,54.0
1966,78.1,61.0
1967,73.9,52.0
1968,95.4,71.1
1969,77.0,66.9
1973,82.0,69.1
1974,84.9,66.0
1975,79.0,68.0
1976,87.1,60.1
1977,77.0,61.9
1978,81.0,52.0
1979,81.9,68.9
1980,93.0,69.1
1981,78.1,52.0
1982,87.1,64.9
1983,99.0,71.1
1984,79.0,51.1
1985,72.0,55.0
1986,84.9,54.0
1987,84.0,55.0
1988,81.0,64.0
1989,84.0,55.9
1990,84.0,69.1
1991,75.0,60.1
1992,75.0,48.9
1993,87.1,64.0
1994,88.0,66.0
1995,89.1,70.0
1996,84.0,70.0
1997,72.0,62.1
1998,86.0,61.0
1999,75.9,60.1
2000,73.0,57.0
2001,79.0,57.9
2002,75.0,55.9
2003,89.1,59.0
2004,75.9,55.0
2005,88.0,69.1
2006,81.0,62.1
2007,78.1,62.1
2008,82.0,63.0
2009,82.9,59.0
2010,91.9,66.0
2011,87.1,64.0
2012,79.0,57.9
2013,88.0,57.0
2014,86.0,66.0
2015,75.0,59.0
2016,84.0,66.0
2017,90.0,63.0
2018,86.0,68.0
