YEAR,MAX,MIN
1947,56.3,39.4
1948,59.4,36.3
1949,64.4,43.3
1950,92.3,65.3
1951,77.4,48.4
1952,68.4,61.3
1953,65.3,51.3
1954,79.3,60.3
1955,82.4,67.3
1956,66.4,39.4
1957,74.3,44.4
1958,77.4,39.4
1959,71.4,43.0
1960,60.4,48.0
1961,80.4,45.3
1962,75.4,60.4
1963,67.3,39.9
1964,82.9,54.3
1965,82.9,54.0
1966,81.0,55.0
1967,71.1,53.1
1968,70.3,50.4
1969,75.4,46.0
1973,73.0,44.1
1974,66.9,48.9
1975,84.0,62.1
1976,59.0,45.9
1977,90.9,63.9
1978,75.0,52.9
1979,64.9,39.9
1980,77.0,55.0
1981,77.0,61.0
1982,61.0,48.9
1983,75.9,43.9
1984,73.9,46.0
1985,78.1,39.9
1986,71.1,44.1
1987,55.0,46.9
1988,63.0,48.9
1989,84.9,55.9
1990,71.1,44.1
1991,84.0,66.0
1992,46.9,39.0
1993,70.0,55.9
1994,80.1,55.9
1995,69.1,48.9
1996,66.0,46.0
1997,82.9,54.0
1998,66.9,53.6
1999,62.1,48.2
2000,81.0,55.9
2001,63.0,42.1
2002,72.0,46.0
2003,70.0,42.1
2004,77.0,51.8
2005,70.0,48.0
2006,80.1,37.9
2007,89.1,66.9
2008,66.9,39.9
2009,80.1,50.0
2010,91.0,62.1
2011,79.0,50.0
2012,89.1,64.9
2013,57.0,41.0
2014,73.9,46.9
2015,80.1,46.0
2016,86.0,48.0
2017,62.1,53.1
2018,87.1,52.0
