YEAR,MAX,MIN
1947,48.4,30.4
1948,54.3,30.4
1949,66.4,36.3
1950,63.3,38.3
1951,76.3,47.3
1952,53.4,44.4
1953,79.3,51.3
1954,50.4,36.3
1955,62.4,39.4
1956,59.4,34.3
1957,80.2,57.4
1958,74.3,37.4
1959,65.3,40.3
1960,41.4,35.1
1961,69.1,54.3
1962,60.4,39.4
1963,90.3,66.9
1964,80.1,61.0
1965,80.1,61.0
1966,50.0,39.9
1967,60.1,45.0
1968,78.4,57.0
1969,73.0,50.4
1973,60.1,55.0
1974,48.0,42.1
1975,63.0,50.0
1976,64.0,34.0
1977,70.0,34.0
1978,70.0,48.9
1979,89.1,68.0
1980,55.9,37.9
1981,62.1,32.0
1982,71.1,45.9
1983,46.9,37.0
1984,68.0,39.9
1985,73.0,37.9
1986,68.0,46.9
1987,72.0,46.0
1988,84.0,66.0
1989,62.1,28.9
1990,80.1,50.0
1991,64.0,42.1
1992,72.0,34.0
1993,84.0,55.0
1994,66.9,39.0
1995,75.0,48.9
1996,66.9,45.0
1997,70.0,51.1
1998,70.0,55.0
1999,57.9,50.0
2000,84.9,64.0
2001,75.9,48.0
2002,68.0,44.1
2003,61.0,48.0
2004,84.0,46.9
2005,84.9,43.0
2006,73.0,37.0
2007,82.9,46.9
2008,70.0,46.0
2009,77.0,53.1
2010,59.0,42.1
2011,68.0,39.0
2012,70.0,51.8
2013,79.0,48.0
2014,89.1,48.0
2015,82.9,52.0
2016,71.1,41.0
2017,59.0,34.0
2018,81.0,46.0
