YEAR,MAX,MIN
1946,56.3,30.4
1947,28.4,20.3
1948,48.4,33.4
1949,31.3,16.3
1950,21.4,-3.6
1951,33.4,17.4
1952,53.4,40.3
1953,36.3,31.3
1954,40.3,34.3
1955,37.4,23.4
1956,34.3,27.3
1957,38.3,20.3
1958,46.4,27.3
1959,28.4,18.0
1960,56.3,34.3
1961,55.4,37.0
1962,50.4,21.4
1963,48.4,28.9
1964,52.3,19.4
1965,50.4,39.9
1966,62.1,44.1
1967,52.3,35.4
1968,43.0,26.1
1969,51.1,37.0
1973,59.0,41.9
1974,36.0,24.1
1975,37.0,25.0
1976,60.1,34.0
1977,38.8,17.1
1978,37.9,20.8
1979,52.9,37.9
1980,39.0,23.9
1981,43.0,28.9
1982,36.0,14.0
1983,39.9,21.9
1984,54.0,26.1
1985,35.1,10.9
1986,50.0,26.1
1987,43.0,35.1
1988,59.0,35.1
1989,50.0,37.9
1990,53.1,30.9
1991,28.0,14.0
1992,43.0,37.0
1993,46.0,37.9
1994,48.9,28.9
1995,48.0,32.0
1996,33.8,28.0
1997,57.0,27.0
1998,53.6,41.0
1999,48.0,23.0
2000,45.0,20.1
2001,64.0,42.1
2002,37.9,19.9
2003,39.9,21.9
2004,33.8,21.0
2005,25.0,12.9
2006,60.1,31.1
2007,37.9,27.0
2008,39.9,28.0
2009,50.0,39.9
2010,39.9,25.2
2011,57.0,39.9
2012,43.0,24.1
2013,30.9,12.0
2014,27.0,19.9
2015,48.9,21.2
2016,43.0,35.1
2017,63.0,32.0
2018,46.9,33.1
