YEAR,MAX,MIN
1947,59.4,50.4
1948,76.3,53.1
1949,78.3,66.4
1950,82.4,64.4
1951,70.3,50.4
1952,88.3,67.3
1953,74.3,55.4
1954,91.2,70.3
1955,68.4,49.3
1956,89.2,65.3
1957,78.3,64.4
1958,65.3,49.3
1959,72.3,48.0
1960,60.4,54.0
1961,73.0,52.3
1962,77.4,46.9
1963,80.1,50.4
1964,84.0,60.4
1965,69.1,48.9
1966,72.0,61.0
1967,86.0,70.0
1968,83.3,64.9
1969,65.3,48.9
1973,82.9,55.0
1974,78.1,57.9
1975,79.0,59.0
1976,90.0,65.8
1977,75.9,52.9
1978,66.9,52.0
1979,86.0,63.0
1980,84.9,60.1
1981,88.0,64.0
1982,82.9,46.9
1983,89.1,62.1
1984,86.0,57.9
1985,72.0,39.9
1986,72.0,54.0
1987,97.0,62.1
1988,93.9,63.0
1989,73.9,57.0
1990,91.9,68.0
1991,91.9,60.1
1992,91.0,55.0
1993,84.0,59.0
1994,93.9,66.0
1995,88.0,51.1
1996,87.1,64.9
1997,66.9,53.1
1998,75.9,59.0
1999,73.0,60.1
2000,82.0,55.9
2001,91.0,68.0
2002,66.9,54.0
2003,78.1,52.0
2004,82.9,63.0
2005,89.1,66.9
2006,79.0,48.9
2007,89.1,60.1
2008,84.0,59.0
2009,77.0,51.1
2010,71.1,62.1
2011,77.0,53.1
2012,87.1,54.0
2013,78.1,55.9
2014,79.0,52.0
2015,86.0,55.9
2016,87.1,54.0
2017,91.9,68.0
2018,81.0,64.0
