YEAR,MAX,MIN
1946,59.4,39.4
1947,75.4,52.3
1948,56.3,31.3
1949,71.2,50.4
1950,77.4,55.4
1951,49.3,38.3
1952,58.3,33.4
1953,84.4,57.4
1954,51.3,36.3
1955,58.3,31.3
1956,65.3,54.3
1957,56.3,39.4
1958,66.4,43.3
1959,66.4,39.0
1960,57.0,33.4
1961,55.0,36.3
1962,77.4,44.4
1963,71.4,53.4
1964,50.0,27.3
1965,77.4,50.0
1966,55.0,44.1
1967,53.1,35.1
1968,62.4,45.0
1969,63.0,46.0
1973,73.9,41.0
1974,51.1,34.0
1975,53.1,46.0
1976,52.0,37.9
1977,57.9,46.9
1978,60.1,36.0
1979,73.9,64.9
1980,57.0,41.0
1981,53.1,27.9
1982,72.0,46.0
1983,61.0,37.0
1984,69.1,44.1
1985,68.0,50.0
1986,63.0,34.0
1987,68.0,39.9
1988,54.0,39.9
1989,41.0,32.0
1990,52.0,28.0
1991,55.0,28.9
1992,45.0,21.0
1993,62.1,37.0
1994,73.9,61.0
1995,78.1,53.1
1996,55.9,34.0
1997,64.9,35.1
1998,64.0,39.9
1999,59.0,35.1
2000,75.9,50.0
2001,64.0,37.9
2002,62.1,36.0
2003,70.0,43.0
2004,53.1,36.0
2005,73.0,46.9
2006,63.0,39.0
2007,71.1,53.6
2008,62.1,39.9
2009,64.9,32.0
2010,61.0,39.0
2011,54.0,41.0
2012,54.0,44.1
2013,54.0,39.0
2014,54.0,33.1
2015,73.0,33.1
2016,75.9,48.9
2017,71.1,46.9
2018,57.9,34.0
