YEAR,MAX,MIN
1947,53.4,41.4
1948,74.3,52.3
1949,64.4,37.4
1950,70.3,42.4
1951,70.3,54.3
1952,65.3,50.4
1953,68.4,46.4
1954,78.3,59.4
1955,77.4,60.3
1956,68.4,50.4
1957,72.3,43.3
1958,73.4,46.4
1959,84.4,65.3
1960,72.3,54.0
1961,72.3,51.1
1962,75.4,48.0
1963,65.3,52.0
1964,59.4,44.4
1965,51.1,41.0
1966,66.0,50.0
1967,63.0,51.1
1968,61.3,53.1
1969,90.3,66.9
1973,63.0,52.0
1974,75.0,59.0
1975,75.0,52.0
1976,77.0,59.0
1977,91.9,55.9
1978,88.0,61.9
1979,70.0,45.0
1980,84.9,60.1
1981,79.0,45.9
1982,77.0,53.1
1983,66.9,41.0
1984,62.1,42.1
1985,63.0,45.0
1986,72.0,54.0
1987,88.0,68.0
1988,87.1,55.0
1989,72.0,42.1
1990,72.0,52.0
1991,91.0,66.0
1992,68.0,33.1
1993,78.1,46.0
1994,80.1,35.1
1995,73.9,53.1
1996,56.8,48.0
1997,64.0,50.0
1998,90.0,61.0
1999,84.9,63.0
2000,66.0,51.1
2001,66.9,48.9
2002,78.1,48.9
2003,75.0,48.9
2004,78.1,46.0
2005,70.0,48.0
2006,91.9,59.0
2007,79.0,50.0
2008,62.1,42.1
2009,73.0,54.0
2010,79.0,57.0
2011,62.1,39.9
2012,97.0,70.0
2013,75.9,53.1
2014,84.9,55.9
2015,82.0,54.0
2016,81.0,66.0
2017,78.1,52.0
2018,97.0,70.0
