YEAR,MAX,MIN
1947,89.2,69.3
1948,80.2,67.3
1949,70.3,40.3
1950,68.4,62.4
1951,81.3,59.4
1952,64.4,42.4
1953,70.3,55.4
1954,82.4,50.4
1955,76.3,57.4
1956,59.4,32.4
1957,76.3,57.4
1958,74.3,50.4
1959,88.3,64.0
1960,65.3,57.9
1961,78.4,55.0
1962,60.4,35.4
1963,66.9,47.3
1964,81.3,56.3
1965,84.4,69.4
1966,69.1,63.0
1967,84.0,66.9
1968,75.4,51.4
1969,70.0,46.9
1973,68.0,51.1
1974,64.0,55.9
1975,62.1,46.9
1976,81.9,54.9
1977,73.9,52.0
1978,90.0,71.1
1979,78.1,47.8
1980,89.1,57.0
1981,77.0,46.9
1982,73.0,45.0
1983,84.9,48.0
1984,87.1,53.1
1985,87.1,64.9
1986,71.1,61.0
1987,72.0,51.1
1988,64.9,54.0
1989,79.0,51.1
1990,71.1,46.9
1991,59.0,36.0
1992,69.1,42.1
1993,66.9,51.1
1994,84.9,55.0
1995,71.1,53.1
1996,68.0,48.9
1997,71.1,59.0
1998,84.0,64.9
1999,70.0,53.1
2000,87.1,53.1
2001,73.0,53.1
2002,77.0,66.2
2003,71.1,41.0
2004,79.0,50.0
2005,84.0,55.0
2006,62.1,43.0
2007,84.0,60.1
2008,82.0,55.0
2009,75.9,54.0
2010,75.0,55.9
2011,73.0,48.2
2012,73.0,41.0
2013,84.0,66.0
2014,78.1,53.1
2015,73.0,50.0
2016,88.0,55.9
2017,91.9,62.1
2018,93.0,66.0
