YEAR,MAX,MIN
1947,23.4,4.5
1948,52.3,27.3
1949,48.4,32.4
1950,27.3,10.4
1951,44.4,35.4
1952,32.4,27.3
1953,48.4,28.4
1954,59.4,35.4
1955,48.4,35.4
1956,34.3,21.4
1957,28.4,8.4
1958,21.4,1.4
1959,12.0,-2.0
1960,21.0,7.3
1961,39.9,19.9
1962,32.4,15.4
1963,42.1,28.9
1964,35.4,29.3
1965,33.1,17.1
1966,21.0,1.4
1967,37.9,25.0
1968,31.3,12.0
1969,36.3,23.0
1973,35.1,30.0
1974,48.9,34.9
1975,33.1,26.1
1976,44.1,33.1
1977,43.9,25.0
1978,21.9,-4.0
1979,15.1,-9.0
1980,39.9,30.9
1981,62.1,33.1
1982,35.1,30.9
1983,55.0,32.0
1984,46.9,35.1
1985,39.0,10.0
1986,39.9,30.9
1987,44.1,21.0
1988,44.1,18.0
1989,32.0,15.1
1990,39.9,18.0
1991,43.0,32.0
1992,46.0,35.1
1993,24.1,-2.9
1994,59.0,37.9
1995,55.0,28.9
1996,46.9,9.0
1997,52.0,35.6
1998,43.0,37.0
1999,32.0,27.0
2000,33.1,26.1
2001,42.1,26.1
2002,50.0,25.2
2003,41.0,24.1
2004,44.1,15.3
2005,41.0,10.9
2006,19.9,-6.0
2007,42.1,10.9
2008,14.0,3.2
2009,37.9,10.9
2010,42.1,19.0
2011,50.0,25.0
2012,39.0,25.0
2013,52.0,14.0
2014,46.0,16.2
2015,8.1,-8.0
2016,62.1,39.0
2017,70.0,35.1
2018,57.9,36.0
