YEAR,MAX,MIN
1947,46.4,36.3
1948,67.3,40.3
1949,52.3,30.4
1950,53.4,28.4
1951,53.4,39.4
1952,60.3,26.4
1953,54.3,42.4
1954,54.3,34.3
1955,65.3,29.3
1956,42.4,30.4
1957,39.4,34.3
1958,53.4,30.4
1959,59.0,33.4
1960,48.9,28.4
1961,42.4,21.0
1962,64.4,36.3
1963,56.3,39.4
1964,43.0,28.4
1965,60.1,41.0
1966,41.0,28.0
1967,50.0,32.0
1968,64.9,46.9
1969,78.4,46.0
1973,54.0,36.0
1974,39.0,32.0
1975,44.1,30.0
1976,52.0,32.0
1977,63.0,32.0
1978,57.9,37.9
1979,46.0,34.9
1980,71.1,46.9
1981,73.9,60.1
1982,34.0,26.1
1983,45.0,28.0
1984,52.0,25.0
1985,46.0,25.0
1986,79.0,39.0
1987,62.1,33.1
1988,66.0,36.0
1989,48.0,33.1
1990,61.0,21.9
1991,79.0,64.0
1992,66.0,37.0
1993,57.9,39.0
1994,60.1,21.0
1995,52.0,34.0
1996,39.9,20.8
1997,39.9,25.0
1998,52.0,46.4
1999,75.9,48.0
2000,39.9,26.6
2001,82.9,44.1
2002,52.0,36.0
2003,34.0,30.0
2004,63.0,41.0
2005,61.0,36.0
2006,55.0,32.0
2007,39.9,21.9
2008,45.0,39.2
2009,55.0,29.1
2010,48.9,35.1
2011,46.0,39.0
2012,66.9,34.0
2013,64.0,39.9
2014,60.1,36.0
2015,50.0,39.9
2016,41.0,32.0
2017,68.0,37.0
2018,39.0,19.9
