YEAR,MAX,MIN
1947,83.3,73.4
1948,79.3,59.4
1949,93.4,72.3
1950,88.3,51.3
1951,73.4,67.3
1952,79.3,57.4
1953,77.4,61.3
1954,77.4,60.3
1955,80.2,69.3
1956,86.4,60.3
1957,81.3,57.4
1958,87.3,64.4
1959,80.1,65.3
1960,85.3,71.1
1961,80.4,59.0
1962,89.4,68.4
1963,84.4,61.3
1964,92.3,56.3
1965,82.0,66.9
1966,84.0,57.9
1967,81.0,66.0
1968,93.0,74.3
1969,82.9,73.0
1973,87.1,68.0
1974,79.0,62.1
1975,79.0,57.0
1976,74.8,54.9
1977,88.0,70.0
1978,82.0,56.8
1979,93.0,72.9
1980,91.0,68.9
1981,82.0,63.9
1982,82.9,66.9
1983,91.9,66.9
1984,93.9,71.1
1985,87.1,62.1
1986,78.1,63.0
1987,90.0,57.0
1988,93.0,57.9
1989,72.0,52.0
1990,77.0,50.0
1991,79.0,64.9
1992,81.0,55.0
1993,75.9,53.1
1994,79.0,48.0
1995,88.0,71.1
1996,90.0,75.9
1997,79.0,55.0
1998,78.1,71.1
1999,75.9,69.1
2000,88.0,66.0
2001,95.0,70.0
2002,75.9,57.9
2003,82.9,64.9
2004,77.0,53.1
2005,89.1,57.9
2006,86.0,69.1
2007,91.0,72.0
2008,84.0,64.0
2009,82.0,60.1
2010,82.9,62.1
2011,86.0,68.0
2012,91.9,62.1
2013,89.1,66.9
2014,81.0,61.0
2015,82.9,63.0
2016,87.8,62.1
2017,77.0,63.0
2018,82.9,69.1
