YEAR,MAX,MIN
1946,47.3,41.4
1947,36.3,30.4
1948,55.4,35.4
1949,64.4,44.4
1950,53.4,38.3
1951,31.3,15.4
1952,57.4,32.4
1953,54.3,31.3
1954,57.4,35.4
1955,38.3,30.4
1956,44.4,29.3
1957,51.3,32.4
1958,52.0,41.4
1959,45.3,25.0
1960,43.3,36.0
1961,39.9,28.0
1962,44.1,37.0
1963,59.4,32.0
1964,68.4,36.0
1965,58.3,37.4
1966,66.9,46.9
1967,50.4,23.4
1968,41.0,28.4
1969,53.1,33.1
1973,45.0,30.9
1974,60.1,32.0
1975,66.0,52.0
1976,36.9,16.0
1977,63.0,54.9
1978,55.9,32.9
1979,43.0,36.0
1980,62.1,39.9
1981,66.0,30.0
1982,66.9,36.0
1983,64.0,46.0
1984,62.1,30.9
1985,50.0,28.9
1986,62.1,45.0
1987,57.9,37.0
1988,51.1,30.9
1989,51.1,41.0
1990,42.1,21.9
1991,32.0,10.9
1992,39.0,28.9
1993,50.0,16.0
1994,61.0,35.1
1995,46.9,23.0
1996,43.0,30.9
1997,48.0,39.0
1998,39.9,33.1
1999,71.1,32.0
2000,57.0,32.0
2001,64.0,44.1
2002,63.0,48.0
2003,44.1,21.0
2004,50.0,30.2
2005,61.0,36.0
2006,64.0,46.0
2007,51.1,33.1
2008,46.9,35.1
2009,71.1,45.0
2010,66.9,35.1
2011,57.9,46.9
2012,46.9,37.0
2013,48.0,28.0
2014,46.9,30.2
2015,53.1,28.0
2016,66.0,43.0
2017,46.0,28.9
2018,41.0,33.1
