YEAR,MAX,MIN
1947,82.4,72.3
1948,86.4,67.3
1949,91.2,72.3
1950,85.3,60.3
1951,84.4,72.3
1952,90.3,63.3
1953,84.4,70.3
1954,89.2,59.4
1955,100.2,76.3
1956,85.3,70.3
1957,87.3,64.4
1958,83.3,65.3
1959,88.3,66.0
1960,87.4,66.0
1961,85.3,62.4
1962,80.4,51.1
1963,87.4,71.1
1964,89.4,59.0
1965,79.0,68.0
1966,84.0,73.0
1967,75.9,66.0
1968,85.3,68.4
1969,79.0,69.1
1973,84.9,68.0
1974,84.0,70.0
1975,90.0,73.0
1976,87.1,66.9
1977,80.1,52.0
1978,86.0,64.9
1979,89.1,55.9
1980,77.0,66.9
1981,71.1,63.0
1982,91.0,69.1
1983,91.9,64.2
1984,73.0,55.0
1985,87.1,52.0
1986,89.1,63.0
1987,90.0,63.0
1988,91.0,60.1
1989,91.9,71.1
1990,84.0,66.0
1991,78.1,53.1
1992,82.9,64.0
1993,89.1,66.9
1994,79.0,54.0
1995,90.0,70.0
1996,78.1,59.0
1997,90.0,73.0
1998,82.9,64.9
1999,87.1,72.0
2000,88.0,61.0
2001,78.1,64.0
2002,89.1,69.1
2003,82.9,71.1
2004,81.0,59.0
2005,84.0,62.1
2006,88.0,69.1
2007,82.9,66.0
2008,84.0,62.1
2009,84.0,63.0
2010,88.0,61.0
2011,90.0,68.0
2012,89.1,66.0
2013,70.0,57.9
2014,87.1,68.0
2015,88.0,64.0
2016,89.1,68.0
2017,84.9,64.9
2018,81.0,62.1
