YEAR,MAX,MIN
1947,61.3,39.4
1948,67.3,42.4
1949,79.3,51.3
1950,83.3,53.4
1951,79.3,54.3
1952,75.4,50.4
1953,90.3,68.4
1954,75.4,47.3
1955,66.4,45.3
1956,82.4,65.3
1957,77.4,61.3
1958,85.3,57.4
1959,75.9,56.3
1960,73.4,60.4
1961,76.3,37.0
1962,83.3,66.9
1963,74.3,41.0
1964,69.4,34.3
1965,68.0,42.1
1966,62.1,44.1
1967,61.0,52.0
1968,68.4,46.0
1969,81.3,55.9
1973,66.0,45.9
1974,66.9,54.0
1975,75.0,62.1
1976,72.9,57.9
1977,88.9,59.9
1978,88.0,64.9
1979,81.9,54.9
1980,84.9,63.0
1981,82.9,55.9
1982,80.1,53.1
1983,64.0,45.0
1984,70.0,37.0
1985,77.0,64.9
1986,81.0,55.0
1987,89.1,66.0
1988,91.0,59.0
1989,84.9,55.9
1990,64.0,42.1
1991,87.1,69.1
1992,72.0,39.0
1993,66.0,41.0
1994,90.0,57.0
1995,81.0,54.0
1996,64.9,36.0
1997,66.9,55.4
1998,87.1,57.9
1999,84.0,57.0
2000,80.1,44.1
2001,62.1,44.1
2002,84.9,62.1
2003,71.1,45.0
2004,73.9,46.9
2005,73.9,43.0
2006,91.0,68.0
2007,88.0,60.1
2008,77.0,42.1
2009,79.0,50.0
2010,91.0,59.0
2011,88.0,52.0
2012,84.9,55.0
2013,84.0,64.0
2014,79.0,53.1
2015,80.1,46.4
2016,87.1,63.0
2017,77.0,54.0
2018,87.1,66.0
