YEAR,MAX,MIN
1946,12.4,-1.7
1947,34.3,29.3
1948,30.4,11.3
1949,43.3,36.3
1950,30.4,7.3
1951,47.3,37.4
1952,35.4,33.4
1953,35.4,19.4
1954,38.3,21.4
1955,37.4,14.4
1956,38.3,31.3
1957,33.4,25.3
1958,30.4,24.1
1959,33.4,21.0
1960,34.3,25.0
1961,26.4,1.0
1962,21.4,10.0
1963,17.4,-14.1
1964,36.3,15.4
1965,58.3,30.4
1966,32.0,19.0
1967,30.0,-10.7
1968,35.1,-9.0
1969,35.1,30.0
1973,14.0,1.9
1974,35.1,30.9
1975,37.0,12.9
1976,9.0,-8.1
1977,34.0,30.0
1978,37.9,19.9
1979,46.9,25.0
1980,34.0,29.8
1981,37.0,26.1
1982,35.1,14.0
1983,19.9,-6.0
1984,36.0,23.0
1985,37.0,3.0
1986,42.1,30.0
1987,39.0,12.9
1988,37.9,14.0
1989,33.1,28.0
1990,25.0,1.0
1991,37.0,30.0
1992,51.1,19.9
1993,37.0,19.0
1994,37.9,25.0
1995,35.1,24.1
1996,32.0,21.9
1997,24.1,12.9
1998,17.1,9.0
1999,39.9,26.1
2000,30.9,18.0
2001,21.0,6.8
2002,60.1,30.0
2003,42.8,32.0
2004,57.0,31.1
2005,37.9,33.1
2006,55.9,39.9
2007,33.8,24.8
2008,39.9,10.9
2009,32.0,14.0
2010,52.0,34.0
2011,44.1,28.9
2012,35.1,15.1
2013,12.9,1.9
2014,19.9,3.9
2015,28.9,24.1
2016,39.9,24.1
2017,15.1,-0.9
