YEAR,MAX,MIN
1946,41.4,23.4
1947,22.5,-4.5
1948,41.4,25.3
1949,54.3,29.3
1950,30.4,25.3
1951,50.4,25.3
1952,32.4,12.4
1953,33.4,19.4
1954,34.3,31.3
1955,27.3,10.4
1956,29.3,12.4
1957,41.4,26.4
1958,22.3,3.4
1959,28.4,7.0
1960,37.0,21.4
1961,43.3,23.0
1962,59.4,25.3
1963,39.4,19.4
1964,28.9,9.0
1965,37.4,19.9
1966,39.0,26.1
1967,37.4,17.1
1968,37.0,31.3
1969,39.9,25.0
1973,45.0,25.0
1974,39.9,24.1
1975,54.0,30.9
1976,12.9,0.9
1977,33.1,7.9
1978,37.9,19.9
1979,36.0,25.0
1980,39.0,28.9
1981,36.0,16.9
1982,41.0,34.0
1983,44.1,26.1
1984,46.0,27.0
1985,39.9,19.9
1986,42.1,30.0
1987,51.1,35.1
1988,45.0,21.0
1989,37.9,12.0
1990,50.0,24.1
1991,60.1,32.0
1992,43.0,21.9
1993,37.0,25.0
1994,39.9,30.0
1995,33.1,10.9
1996,41.0,25.0
1997,48.9,42.1
1998,68.0,57.0
1999,45.0,27.0
2000,39.9,27.0
2001,55.9,35.1
2002,46.0,32.0
2003,37.0,24.1
2004,44.1,32.0
2005,61.0,28.0
2006,61.0,46.0
2007,48.0,18.0
2008,44.1,19.9
2009,54.0,29.1
2010,48.9,22.1
2011,44.1,34.0
2012,51.1,28.2
2013,36.0,15.1
2014,51.1,18.0
2015,41.0,25.0
2016,57.0,41.0
2017,61.0,34.0
2018,37.9,17.1
