YEAR,MAX,MIN
1946,46.4,32.4
1947,26.4,8.4
1948,50.4,34.3
1949,60.3,21.4
1950,25.3,14.4
1951,25.3,15.4
1952,33.4,25.3
1953,33.4,25.3
1954,36.3,30.4
1955,30.4,9.3
1956,36.3,19.4
1957,20.3,0.3
1958,12.4,3.4
1959,39.4,34.3
1960,28.0,12.9
1961,34.3,7.3
1962,10.4,-7.1
1963,27.0,8.4
1964,41.4,33.1
1965,57.4,44.4
1966,27.0,19.9
1967,42.4,36.0
1968,53.4,46.9
1969,26.1,12.9
1973,39.9,19.9
1974,37.0,30.9
1975,37.9,35.1
1976,30.9,18.0
1977,39.0,11.8
1978,41.0,29.8
1979,55.9,23.0
1980,46.9,10.9
1981,36.0,16.9
1982,26.1,7.0
1983,37.9,30.9
1984,46.9,30.0
1985,35.1,10.9
1986,32.0,10.0
1987,48.0,32.0
1988,26.1,3.0
1989,27.0,5.0
1990,55.0,32.0
1991,60.1,30.0
1992,39.0,21.9
1993,39.9,18.0
1994,28.0,14.0
1995,23.0,1.0
1996,37.9,35.6
1997,33.1,28.9
1998,48.0,30.9
1999,42.1,20.1
2000,30.9,3.0
2001,48.0,23.2
2002,45.0,19.0
2003,34.0,10.0
2004,44.1,32.0
2005,33.1,7.0
2006,50.0,37.0
2007,36.0,23.0
2008,32.0,10.9
2009,36.0,8.1
2010,36.0,19.0
2011,46.9,23.0
2012,46.0,27.0
2013,21.0,-2.9
2014,37.0,23.0
2015,57.0,42.1
2016,33.8,14.0
2017,39.0,17.1
2018,41.0,25.0
