YEAR,MAX,MIN
1946,65.3,36.3
1947,79.3,45.3
1948,60.3,28.4
1949,68.4,52.3
1950,62.4,52.3
1951,52.3,35.4
1952,42.4,26.4
1953,84.4,54.3
1954,59.4,33.4
1955,71.2,40.3
1956,71.2,56.3
1957,64.4,32.4
1958,74.3,44.4
1959,59.0,44.1
1960,45.3,29.3
1961,48.4,39.9
1962,66.9,41.4
1963,68.0,50.4
1964,45.3,23.4
1965,68.4,59.4
1966,62.1,33.1
1967,59.0,41.0
1968,61.3,41.0
1969,64.0,59.0
1973,74.8,41.9
1974,46.9,37.0
1975,72.0,39.9
1976,46.9,32.0
1977,63.0,36.9
1978,73.0,34.9
1979,80.1,65.8
1980,59.0,41.0
1981,69.1,44.1
1982,61.0,36.9
1983,55.0,46.0
1984,52.0,37.9
1985,62.1,50.0
1986,73.0,35.1
1987,57.0,37.9
1988,53.1,32.0
1989,39.9,33.1
1990,66.0,28.0
1991,54.0,28.9
1992,57.9,21.0
1993,60.1,51.1
1994,73.9,48.9
1995,63.0,42.1
1996,59.0,36.0
1997,57.9,39.0
1998,57.9,42.1
1999,59.0,35.1
2000,77.0,46.9
2001,68.0,44.1
2002,52.0,28.9
2003,84.9,46.0
2004,53.1,48.9
2005,64.0,45.0
2006,53.1,32.0
2007,73.0,46.9
2008,62.1,39.9
2009,64.9,44.1
2010,70.0,39.9
2011,46.9,42.8
2012,59.0,39.9
2013,61.0,36.0
2014,64.9,33.1
2015,73.9,45.0
2016,71.1,48.9
2017,78.1,51.1
2018,54.0,37.9
