YEAR,MAX,MIN
1947,57.4,38.3
1948,55.4,38.3
1949,56.3,33.4
1950,39.4,25.3
1951,53.4,34.3
1952,48.4,34.3
1953,49.3,31.3
1954,72.3,53.4
1955,62.4,39.4
1956,73.4,48.4
1957,49.3,34.3
1958,53.4,44.4
1959,61.3,33.1
1960,59.4,32.0
1961,43.3,36.0
1962,58.3,39.0
1963,72.3,37.4
1964,70.3,42.1
1965,70.0,43.0
1966,39.0,35.1
1967,57.9,44.1
1968,52.3,27.0
1969,55.4,32.0
1973,66.9,30.2
1974,55.9,30.0
1975,37.9,30.0
1976,64.9,41.9
1977,45.0,23.9
1978,61.0,45.0
1979,36.0,19.0
1980,66.0,34.0
1981,55.9,21.9
1982,30.9,18.0
1983,50.0,34.9
1984,57.0,32.0
1985,45.0,33.1
1986,75.9,46.0
1987,59.0,36.0
1988,79.0,44.1
1989,54.0,30.0
1990,45.0,25.0
1991,82.0,45.0
1992,64.9,25.0
1993,51.1,27.0
1994,50.0,30.0
1995,66.0,46.9
1996,39.9,25.0
1997,60.1,35.1
1998,60.1,34.0
1999,60.1,46.0
2000,63.0,46.0
2001,62.6,44.6
2002,44.1,24.1
2003,37.0,27.0
2004,72.0,26.2
2005,80.1,46.9
2006,57.9,33.1
2007,39.9,23.0
2008,64.0,37.0
2009,43.0,32.0
2010,75.9,46.4
2011,59.0,33.1
2012,53.1,33.1
2013,70.0,36.0
2014,57.0,30.9
2015,66.0,34.0
2016,48.9,41.0
2017,50.0,37.4
2018,42.1,23.2
