YEAR,MAX,MIN
1947,62.4,42.4
1948,64.4,48.4
1949,70.3,56.3
1950,54.3,33.4
1951,86.4,58.3
1952,87.3,50.4
1953,70.3,50.4
1954,76.3,60.3
1955,79.3,42.4
1956,53.4,40.3
1957,82.4,51.3
1958,65.3,44.4
1959,75.4,41.0
1960,60.4,36.0
1961,61.0,33.1
1962,70.0,48.9
1963,58.3,29.3
1964,64.4,46.9
1965,82.9,46.0
1966,46.9,33.1
1967,75.0,55.0
1968,62.4,37.4
1969,72.3,44.4
1973,73.9,50.0
1974,62.1,44.1
1975,64.0,43.0
1976,64.0,46.9
1977,78.1,48.9
1978,48.9,32.0
1979,57.0,29.8
1980,62.1,38.8
1981,57.9,41.0
1982,69.1,43.0
1983,59.0,39.9
1984,64.9,37.0
1985,75.0,39.9
1986,66.0,51.1
1987,68.0,37.9
1988,69.1,37.0
1989,61.0,39.9
1990,63.0,45.0
1991,66.0,46.9
1992,88.0,37.9
1993,71.1,46.0
1994,55.9,34.0
1995,53.1,37.9
1996,60.1,35.1
1997,63.0,37.4
1998,64.4,50.0
1999,71.1,39.9
2000,71.1,45.0
2001,84.9,57.0
2002,63.0,46.9
2003,68.0,46.0
2004,48.0,42.8
2005,55.9,35.1
2006,59.0,54.0
2007,82.9,50.0
2008,73.9,35.1
2009,63.0,51.1
2010,81.0,60.1
2011,71.1,51.1
2012,64.9,48.9
2013,84.9,61.0
2014,53.1,42.1
2015,66.9,37.9
2016,48.9,42.1
2017,57.0,43.0
2018,84.9,60.1
