YEAR,MAX,MIN
1946,62.4,43.3
1947,72.3,53.4
1948,59.4,40.3
1949,52.3,30.4
1950,55.4,31.3
1951,62.4,36.3
1952,65.3,38.3
1953,57.4,50.4
1954,65.3,41.4
1955,63.3,28.4
1956,75.4,51.3
1957,43.3,33.4
1958,51.3,48.4
1959,40.3,35.1
1960,57.4,30.0
1961,58.3,42.4
1962,38.3,21.4
1963,77.4,51.4
1964,76.3,41.4
1965,64.4,35.1
1966,55.9,26.1
1967,52.0,41.0
1968,50.4,37.0
1969,57.0,36.0
1973,72.0,60.1
1974,64.9,50.0
1975,64.9,39.0
1976,48.9,41.0
1977,68.0,54.9
1978,61.0,46.9
1979,50.0,32.0
1980,43.0,34.0
1981,44.1,35.1
1982,62.1,23.0
1983,57.0,45.0
1984,55.0,28.0
1985,71.1,36.0
1986,57.9,52.0
1987,53.1,28.9
1988,43.0,26.1
1989,77.0,51.1
1990,55.9,34.0
1991,73.9,53.1
1992,62.1,35.1
1993,70.0,42.1
1994,54.0,39.9
1995,60.1,33.1
1996,66.9,37.9
1997,48.9,44.6
1998,66.0,44.1
1999,64.9,28.0
2000,69.1,55.0
2001,63.0,35.1
2002,46.9,42.1
2003,60.1,36.0
2004,75.0,37.9
2005,51.1,39.9
2006,51.1,27.0
2007,55.0,44.1
2008,53.1,42.8
2009,62.1,37.9
2010,72.0,55.0
2011,73.9,45.0
2012,78.1,55.0
2013,51.1,28.9
2014,72.0,53.1
2015,66.0,41.0
2016,59.0,36.0
2017,53.1,37.9
2018,53.1,37.0
