YEAR,MAX,MIN
1947,41.4,20.3
1948,20.3,9.3
1949,30.4,26.4
1950,37.4,23.4
1951,36.3,22.5
1952,44.4,35.4
1953,51.3,35.4
1954,42.4,30.4
1955,68.4,35.4
1956,46.4,32.4
1957,44.4,19.4
1958,36.3,29.3
1959,37.4,23.4
1960,30.4,21.0
1961,42.4,15.4
1962,36.3,32.4
1963,39.9,23.4
1964,38.3,22.3
1965,28.9,18.0
1966,56.3,39.0
1967,60.1,41.0
1968,46.0,31.3
1969,36.3,19.4
1973,53.1,36.9
1974,44.1,36.0
1975,33.1,25.0
1976,44.1,37.0
1977,68.0,41.0
1978,46.0,18.9
1979,34.9,10.9
1980,44.1,19.9
1981,46.0,21.9
1982,42.1,7.0
1983,32.0,23.0
1984,25.0,5.0
1985,62.1,28.9
1986,62.1,37.0
1987,36.0,21.9
1988,50.0,24.1
1989,53.1,21.0
1990,62.1,39.0
1991,45.0,23.0
1992,34.0,18.0
1993,44.1,30.9
1994,37.0,21.0
1995,51.1,28.9
1996,37.0,9.0
1997,55.9,32.0
1998,24.1,12.9
1999,33.1,26.1
2000,33.8,26.1
2001,50.0,18.0
2002,28.0,14.0
2003,19.0,1.4
2004,48.9,25.0
2005,36.0,18.0
2006,57.9,37.9
2007,55.9,28.2
2008,35.1,19.9
2009,61.0,33.1
2010,62.1,32.0
2011,44.1,32.0
2012,60.1,27.0
2013,48.9,30.2
2014,53.1,39.0
2015,51.1,25.2
2016,63.0,45.0
2017,42.1,26.1
2018,41.0,23.0
