YEAR,MAX,MIN
1946,31.3,10.4
1947,41.4,35.4
1948,49.3,28.4
1949,29.3,3.4
1950,49.3,35.4
1951,61.3,37.4
1952,34.3,23.4
1953,45.3,31.3
1954,30.4,19.4
1955,35.4,26.4
1956,46.4,34.3
1957,38.3,25.3
1958,37.4,18.3
1959,39.0,30.0
1960,43.3,21.0
1961,54.3,30.0
1962,64.4,25.3
1963,32.4,10.4
1964,33.4,21.0
1965,45.3,36.0
1966,16.0,3.9
1967,38.3,34.0
1968,41.4,35.1
1969,46.0,25.0
1973,64.0,36.0
1974,43.0,33.1
1975,37.0,26.1
1976,23.9,2.8
1977,38.8,29.8
1978,34.0,18.9
1979,30.0,11.8
1980,46.0,19.9
1981,46.9,30.9
1982,71.1,48.9
1983,32.0,18.0
1984,43.0,23.0
1985,21.0,10.9
1986,42.1,35.1
1987,34.0,28.0
1988,46.0,19.9
1989,46.9,19.9
1990,48.0,25.0
1991,34.0,23.0
1992,36.0,30.0
1993,48.0,26.1
1994,54.0,30.9
1995,54.0,25.0
1996,30.0,23.0
1997,39.2,33.8
1998,60.1,48.9
1999,57.2,42.1
2000,36.0,30.0
2001,52.0,26.1
2002,36.0,12.9
2003,41.0,23.0
2004,37.0,25.0
2005,28.9,12.9
2006,33.1,12.0
2007,45.0,19.0
2008,33.1,21.0
2009,55.0,33.1
2010,30.9,21.2
2011,48.0,27.1
2012,63.0,50.0
2013,44.1,28.9
2014,34.0,18.0
2015,39.9,30.2
2016,41.0,35.1
2017,54.0,28.2
2018,44.1,36.0
