YEAR,MAX,MIN
1947,79.3,71.2
1948,78.3,55.4
1949,76.3,54.3
1950,69.3,62.4
1951,91.2,70.3
1952,85.3,68.4
1953,97.3,71.2
1954,73.4,54.3
1955,73.4,50.4
1956,84.4,63.3
1957,90.3,63.3
1958,89.2,59.4
1959,81.0,64.9
1960,93.4,70.0
1961,92.3,62.1
1962,85.3,62.4
1963,79.3,50.0
1964,76.3,49.3
1965,66.0,60.1
1966,89.1,64.9
1967,66.9,46.0
1968,79.3,65.3
1969,88.0,73.0
1973,89.1,72.9
1974,77.0,60.1
1975,72.0,64.9
1976,90.0,64.9
1977,90.0,72.0
1978,81.0,57.9
1979,88.0,61.9
1980,82.9,70.9
1981,84.9,62.1
1982,75.9,61.9
1983,84.9,69.1
1984,84.0,51.1
1985,77.0,52.0
1986,81.0,48.0
1987,82.9,55.0
1988,82.9,48.0
1989,86.0,57.0
1990,82.0,57.0
1991,87.1,71.1
1992,73.9,52.0
1993,90.0,63.0
1994,66.9,59.0
1995,91.9,73.9
1996,81.0,60.1
1997,80.1,66.2
1998,80.1,57.9
1999,78.1,54.0
2000,91.9,68.0
2001,84.9,66.0
2002,82.9,62.1
2003,70.0,60.8
2004,79.0,51.1
2005,80.1,61.0
2006,75.9,62.1
2007,77.0,57.0
2008,90.0,55.9
2009,68.0,48.9
2010,93.0,75.0
2011,87.1,61.0
2012,91.9,64.0
2013,77.0,71.1
2014,84.9,68.0
2015,84.9,60.1
2016,84.0,68.0
2017,82.0,60.1
2018,84.9,60.1
