YEAR,MAX,MIN
1947,31.3,14.4
1948,32.4,17.4
1949,37.4,20.3
1950,25.3,21.4
1951,32.4,18.3
1952,27.3,16.3
1953,15.4,-2.6
1954,36.3,27.3
1955,37.4,26.4
1956,40.3,24.4
1957,36.3,22.5
1958,34.3,27.3
1959,23.4,1.4
1960,34.3,10.0
1961,44.4,30.0
1962,35.1,19.4
1963,30.9,24.4
1964,37.9,19.4
1965,48.0,33.1
1966,36.0,25.0
1967,37.9,26.1
1968,28.0,-2.6
1969,28.4,15.4
1973,17.1,3.0
1974,18.0,9.0
1975,36.0,33.1
1976,35.1,21.9
1977,29.8,20.8
1978,37.0,30.9
1979,10.0,-11.0
1980,35.1,18.9
1981,32.0,21.0
1982,37.9,10.9
1983,39.0,26.1
1984,35.1,19.9
1985,35.1,24.1
1986,26.1,3.9
1987,46.0,24.1
1988,1.9,-14.1
1989,36.0,23.0
1990,37.0,21.0
1991,30.0,15.1
1992,37.0,33.1
1993,30.9,19.0
1994,33.1,10.0
1995,26.1,17.1
1996,24.1,10.9
1997,24.1,10.0
1998,46.4,39.0
1999,21.2,5.0
2000,41.0,12.9
2001,36.0,18.0
2002,35.1,28.0
2003,33.1,28.0
2004,14.0,-2.9
2005,30.9,19.0
2006,37.0,28.0
2007,50.0,35.1
2008,60.8,41.0
2009,30.2,17.1
2010,23.0,10.0
2011,30.9,8.1
2012,54.0,39.0
2013,39.0,18.1
2014,7.0,-16.1
2015,10.0,-5.1
2016,36.0,17.1
2017,12.9,0.0
2018,17.1,-2.0
