YEAR,MAX,MIN
1947,27.3,9.3
1948,27.3,5.4
1949,21.4,14.4
1950,32.4,13.5
1951,6.4,0.3
1952,47.3,37.4
1953,33.4,2.5
1954,41.4,27.3
1955,31.3,15.4
1956,29.3,19.4
1957,32.4,25.3
1958,20.3,15.4
1959,14.4,-2.6
1960,35.1,28.4
1961,26.4,12.9
1962,20.3,9.3
1963,34.3,10.0
1964,43.3,27.0
1965,15.1,7.0
1966,27.3,-1.7
1967,35.1,24.1
1968,54.3,37.4
1969,32.4,22.3
1973,46.9,39.0
1974,39.9,19.9
1975,35.1,32.0
1976,36.0,6.1
1977,23.0,7.0
1978,18.0,1.9
1979,25.0,5.0
1980,21.0,1.9
1981,36.0,10.9
1982,21.9,-0.9
1983,33.1,19.9
1984,34.0,23.0
1985,16.0,-14.1
1986,45.0,18.0
1987,46.9,18.0
1988,37.9,26.1
1989,64.9,30.0
1990,52.0,37.0
1991,39.0,10.0
1992,36.0,27.0
1993,46.0,28.0
1994,12.9,-9.0
1995,41.0,21.9
1996,9.0,-11.0
1997,39.0,28.0
1998,45.0,35.1
1999,44.1,35.1
2000,45.0,14.0
2001,35.1,19.9
2002,34.0,24.8
2003,35.1,32.0
2004,28.9,12.0
2005,34.0,19.0
2006,48.0,30.0
2007,23.0,19.0
2008,30.0,12.0
2009,37.9,15.1
2010,30.0,14.0
2011,23.0,19.4
2012,57.0,37.0
2013,13.1,1.0
2014,30.9,17.1
2015,36.0,21.0
2016,48.0,30.9
2017,39.0,30.0
2018,42.1,12.9
