YEAR,MAX,MIN
1947,65.3,40.3
1948,70.3,58.3
1949,61.3,43.3
1950,42.4,34.3
1951,72.3,37.4
1952,81.3,47.3
1953,52.3,35.4
1954,76.3,50.4
1955,69.3,40.3
1956,75.4,48.4
1957,63.3,53.4
1958,45.3,40.3
1959,47.3,39.9
1960,63.0,44.1
1961,62.1,47.3
1962,84.4,66.0
1963,71.4,44.4
1964,63.3,57.9
1965,60.1,33.1
1966,45.0,37.0
1967,54.0,30.9
1968,63.3,42.4
1969,75.0,55.4
1973,56.8,43.0
1974,81.0,55.0
1975,52.0,43.0
1976,48.9,32.0
1977,81.0,50.9
1978,64.9,35.1
1979,64.9,41.0
1980,50.0,30.0
1981,78.1,38.8
1982,64.0,30.9
1983,82.0,41.0
1984,82.9,51.1
1985,66.0,37.0
1986,89.1,55.0
1987,71.1,44.1
1988,55.9,37.0
1989,68.0,43.0
1990,84.9,64.0
1991,70.0,46.9
1992,53.1,36.0
1993,64.9,34.0
1994,87.1,42.1
1995,53.1,45.0
1996,57.0,32.0
1997,57.9,48.0
1998,51.1,39.0
1999,60.1,48.0
2000,68.0,37.9
2001,75.9,46.0
2002,53.1,36.0
2003,75.0,36.0
2004,60.1,36.0
2005,57.0,39.9
2006,69.1,46.0
2007,52.0,44.6
2008,57.0,37.9
2009,75.9,66.9
2010,63.0,43.0
2011,68.0,46.9
2012,55.0,35.1
2013,68.0,34.0
2014,60.1,39.9
2015,55.0,39.0
2016,46.9,41.0
2017,73.9,44.1
2018,66.0,36.0
