YEAR,MAX,MIN
1947,45.3,33.4
1948,66.4,36.3
1949,41.4,32.4
1950,54.3,24.4
1951,49.3,35.4
1952,51.3,34.3
1953,54.3,43.3
1954,73.4,60.3
1955,54.3,40.3
1956,61.3,34.3
1957,53.4,26.4
1958,71.2,44.4
1959,71.4,41.0
1960,72.3,48.9
1961,59.0,31.3
1962,42.4,28.0
1963,73.4,32.4
1964,62.4,30.0
1965,53.1,42.1
1966,55.9,42.1
1967,73.0,54.0
1968,61.3,33.4
1969,61.3,55.4
1973,75.0,43.9
1974,55.9,37.9
1975,55.9,36.0
1976,81.0,64.9
1977,79.0,46.9
1978,52.0,32.9
1979,57.9,41.9
1980,45.0,29.8
1981,64.0,32.9
1982,72.0,33.1
1983,39.9,28.9
1984,53.1,39.0
1985,64.9,46.0
1986,39.9,30.9
1987,55.9,46.9
1988,50.0,33.1
1989,62.1,37.0
1990,57.9,39.9
1991,69.1,44.1
1992,57.0,37.0
1993,50.0,30.9
1994,71.1,43.0
1995,55.0,33.1
1996,44.1,33.1
1997,66.0,32.0
1998,64.0,46.4
1999,53.1,44.6
2000,75.9,39.9
2001,64.9,37.9
2002,88.0,62.1
2003,86.0,64.4
2004,73.9,46.0
2005,63.0,33.1
2006,81.0,51.1
2007,57.9,28.9
2008,59.0,30.9
2009,57.0,37.0
2010,82.0,46.0
2011,53.1,37.0
2012,77.0,54.0
2013,69.1,37.9
2014,37.9,26.1
2015,63.0,43.0
2016,68.0,37.0
2017,82.0,46.9
2018,37.0,33.8
