YEAR,MAX,MIN
1946,75.4,66.4
1947,56.3,47.3
1948,67.3,36.3
1949,70.3,42.4
1950,75.4,44.4
1951,56.3,29.3
1952,47.3,19.4
1953,57.4,31.3
1954,47.3,34.3
1955,58.3,40.3
1956,74.3,44.4
1957,54.3,33.4
1958,53.4,37.4
1959,54.3,35.1
1960,58.3,51.1
1961,70.3,52.0
1962,50.4,41.4
1963,57.4,27.3
1964,57.0,44.1
1965,55.4,22.3
1966,48.0,41.0
1967,52.0,36.0
1968,47.3,30.9
1969,51.1,30.9
1973,50.0,43.9
1974,64.9,57.0
1975,54.0,41.0
1976,55.9,32.0
1977,61.0,38.8
1978,57.9,38.8
1979,68.0,41.0
1980,46.9,25.9
1981,64.9,30.9
1982,70.0,50.0
1983,57.9,33.1
1984,66.0,30.0
1985,57.0,41.0
1986,71.1,46.0
1987,57.0,30.9
1988,44.1,26.1
1989,73.9,53.1
1990,60.1,30.0
1991,70.0,52.0
1992,64.0,35.1
1993,55.0,30.9
1994,64.0,45.0
1995,53.1,34.0
1996,62.6,37.9
1997,57.0,30.9
1998,61.0,43.0
1999,80.1,45.0
2000,55.0,37.0
2001,60.1,32.0
2002,48.9,37.9
2003,55.0,39.0
2004,75.9,46.0
2005,61.0,28.0
2006,54.0,33.1
2007,61.0,34.0
2008,51.1,31.1
2009,60.1,46.9
2010,50.0,30.9
2011,55.0,36.0
2012,51.1,36.0
2013,57.0,35.1
2014,52.0,44.1
2015,55.9,36.0
2016,70.0,59.0
2017,46.0,33.1
2018,55.9,39.9
