YEAR,MAX,MIN
1947,22.5,10.4
1948,25.3,16.3
1949,37.4,33.4
1950,29.3,22.5
1951,38.3,30.4
1952,36.3,13.5
1953,37.4,7.3
1954,50.4,22.5
1955,31.3,16.3
1956,27.3,6.4
1957,39.4,31.3
1958,36.3,31.3
1959,46.4,27.0
1960,31.3,15.1
1961,50.4,25.0
1962,34.0,12.4
1963,19.4,-8.0
1964,31.3,1.9
1965,14.0,1.9
1966,33.4,8.1
1967,28.0,21.0
1968,32.4,1.0
1969,41.4,35.1
1973,34.0,18.9
1974,50.9,28.0
1975,46.0,35.1
1976,36.0,21.0
1977,53.1,30.9
1978,25.0,2.8
1979,34.9,18.0
1980,37.9,36.0
1981,48.0,30.9
1982,48.0,23.0
1983,48.9,30.9
1984,59.0,25.0
1985,46.0,37.0
1986,32.0,17.1
1987,46.9,28.0
1988,48.0,28.0
1989,32.0,14.0
1990,46.0,21.9
1991,57.9,34.0
1992,50.0,25.0
1993,30.9,19.0
1994,37.9,25.0
1995,48.0,24.1
1996,36.0,28.0
1997,33.1,19.9
1998,50.0,39.0
1999,30.9,21.0
2000,59.0,39.0
2001,27.0,10.0
2002,37.9,21.2
2003,50.0,25.0
2004,44.1,23.0
2005,36.0,30.2
2006,46.0,19.9
2007,48.0,26.2
2008,27.0,8.1
2009,28.9,12.9
2010,36.0,32.0
2011,34.0,23.0
2012,44.6,33.1
2013,34.0,19.0
2014,37.0,21.0
2015,32.0,10.0
2016,44.1,26.1
2017,68.0,48.9
2018,39.9,28.9
