YEAR,MAX,MIN
1947,92.3,78.3
1948,85.3,64.4
1949,82.4,69.3
1950,73.4,52.3
1951,78.3,63.3
1952,76.3,59.4
1953,82.4,67.3
1954,75.4,52.3
1955,79.3,58.3
1956,88.3,60.3
1957,78.3,66.4
1958,90.3,64.4
1959,91.4,71.1
1960,82.4,60.1
1961,79.3,54.3
1962,81.3,67.3
1963,83.3,59.0
1964,66.4,53.4
1965,84.0,64.0
1966,73.9,54.0
1967,73.0,45.0
1968,78.4,57.9
1969,84.9,62.1
1973,84.9,63.9
1974,84.0,59.0
1975,91.9,69.1
1976,86.9,68.9
1977,79.0,52.0
1978,82.0,64.9
1979,75.0,50.0
1980,77.0,63.9
1981,82.9,57.9
1982,77.0,46.9
1983,75.9,59.0
1984,80.1,59.0
1985,87.1,57.0
1986,78.1,50.0
1987,87.1,63.0
1988,91.9,72.0
1989,82.9,60.1
1990,80.1,66.0
1991,82.9,54.0
1992,81.0,55.9
1993,88.0,66.0
1994,68.0,60.1
1995,98.1,72.0
1996,82.9,59.0
1997,75.2,64.0
1998,77.0,64.0
1999,77.0,64.0
2000,82.9,59.0
2001,84.0,60.1
2002,93.0,66.9
2003,75.0,63.0
2004,62.6,50.0
2005,84.9,66.9
2006,80.1,59.0
2007,89.1,66.9
2008,77.0,59.0
2009,82.9,60.1
2010,91.9,73.9
2011,81.0,57.0
2012,78.1,55.0
2013,82.0,60.1
2014,82.0,61.0
2015,82.0,61.0
2016,91.9,73.0
2017,78.1,60.1
2018,88.0,68.0
