YEAR,MAX,MIN
1947,51.3,33.4
1948,54.3,44.4
1949,46.4,41.4
1950,52.3,31.3
1951,37.4,32.4
1952,64.4,49.3
1953,42.4,38.3
1954,37.4,19.4
1955,66.4,35.4
1956,45.3,24.4
1957,54.3,26.4
1958,53.4,27.3
1959,63.3,41.4
1960,38.3,30.9
1961,46.4,24.4
1962,46.4,30.0
1963,66.9,46.0
1964,35.4,19.4
1965,43.0,26.1
1966,54.3,22.3
1967,73.9,61.0
1968,71.1,38.3
1969,33.4,12.0
1973,57.9,36.9
1974,50.0,34.0
1975,57.9,24.1
1976,46.0,37.0
1977,64.9,41.0
1978,78.1,39.0
1979,65.8,36.0
1980,46.0,34.0
1981,86.0,41.0
1982,63.0,46.9
1983,46.0,32.0
1984,51.1,25.0
1985,48.9,32.0
1986,82.9,48.0
1987,39.9,19.9
1988,53.1,30.9
1989,48.0,33.1
1990,45.0,37.0
1991,54.0,21.9
1992,51.1,30.9
1993,66.0,32.0
1994,52.0,24.1
1995,46.9,34.0
1996,51.1,30.0
1997,46.0,33.1
1998,73.9,46.0
1999,71.1,48.9
2000,63.0,26.1
2001,55.9,32.0
2002,50.0,28.0
2003,55.0,23.0
2004,46.9,35.6
2005,59.0,42.8
2006,70.0,35.1
2007,63.0,45.0
2008,60.8,37.9
2009,53.1,27.1
2010,77.0,51.1
2011,48.0,23.0
2012,53.1,39.0
2013,59.0,28.2
2014,66.9,41.0
2015,61.0,35.1
2016,66.9,42.1
2017,45.0,37.0
2018,57.9,33.1
