YEAR,MAX,MIN
1947,93.4,81.3
1948,90.3,62.4
1949,76.3,49.3
1950,75.4,44.4
1951,74.3,57.4
1952,78.3,67.3
1953,81.3,50.4
1954,80.2,61.3
1955,98.2,75.4
1956,75.4,48.4
1957,81.3,58.3
1958,77.4,66.4
1959,94.3,75.0
1960,82.4,64.9
1961,75.4,48.0
1962,90.3,60.1
1963,87.4,62.1
1964,82.4,59.4
1965,73.9,63.0
1966,82.0,69.1
1967,77.0,55.9
1968,95.4,77.0
1969,78.1,59.0
1973,81.9,60.1
1974,86.0,70.0
1975,93.0,75.9
1976,86.0,61.0
1977,77.0,63.0
1978,81.0,54.0
1979,81.0,66.9
1980,93.0,70.0
1981,80.1,54.9
1982,88.0,57.0
1983,95.0,66.9
1984,84.9,51.1
1985,73.0,52.0
1986,86.0,54.0
1987,84.9,55.0
1988,82.9,61.0
1989,87.1,60.1
1990,73.9,66.9
1991,82.9,53.1
1992,80.1,48.9
1993,80.1,61.0
1994,77.0,61.9
1995,89.1,62.1
1996,89.1,66.9
1997,70.0,57.0
1998,88.0,71.1
1999,75.0,54.0
2000,79.0,55.0
2001,81.0,55.0
2002,87.1,55.0
2003,95.0,64.0
2004,75.9,55.0
2005,86.0,64.9
2006,84.0,55.0
2007,87.1,68.0
2008,82.0,64.9
2009,78.1,62.1
2010,91.9,71.1
2011,80.1,64.9
2012,79.0,53.1
2013,90.0,66.0
2014,86.0,66.0
2015,82.0,55.0
2016,80.1,57.9
2017,90.0,63.0
2018,77.0,69.1
