YEAR,MAX,MIN
1947,51.3,31.3
1948,53.4,34.3
1949,67.3,33.4
1950,44.4,35.4
1951,33.4,19.4
1952,38.3,18.3
1953,49.3,32.4
1954,42.4,34.3
1955,41.4,24.4
1956,34.3,22.5
1957,41.4,35.4
1958,41.4,34.3
1959,74.3,38.3
1960,28.0,13.3
1961,50.4,33.4
1962,46.4,32.0
1963,74.3,46.9
1964,52.0,34.3
1965,24.1,8.1
1966,30.9,18.3
1967,53.1,36.0
1968,60.4,32.0
1969,57.0,35.4
1973,55.9,39.9
1974,17.1,6.1
1975,57.9,33.1
1976,69.1,50.0
1977,46.9,25.0
1978,48.9,24.1
1979,61.9,24.1
1980,53.1,32.0
1981,60.1,23.0
1982,55.0,45.0
1983,32.0,12.9
1984,48.9,25.0
1985,44.1,37.0
1986,60.1,27.0
1987,69.1,39.9
1988,71.1,42.1
1989,64.0,27.0
1990,37.9,23.0
1991,57.9,35.1
1992,57.0,17.1
1993,42.1,36.0
1994,73.9,36.0
1995,50.0,24.1
1996,63.0,24.1
1997,42.8,24.1
1998,50.0,30.9
1999,50.0,30.9
2000,68.0,37.9
2001,50.0,25.0
2002,51.1,27.1
2003,73.9,42.1
2004,62.1,32.0
2005,50.0,21.9
2006,42.1,31.1
2007,64.0,44.1
2008,42.1,26.1
2009,69.1,39.9
2010,59.0,28.2
2011,41.0,24.1
2012,63.0,51.1
2013,41.0,25.2
2014,36.0,19.0
2015,35.1,19.0
2016,42.1,33.1
2017,82.0,29.1
2018,43.0,25.2
