YEAR,MAX,MIN
1947,84.4,68.4
1948,71.2,64.4
1949,80.2,65.3
1950,78.3,47.3
1951,81.3,57.4
1952,83.3,71.2
1953,88.3,62.4
1954,89.2,71.2
1955,86.4,65.3
1956,84.4,59.4
1957,80.2,65.3
1958,84.4,68.4
1959,83.3,62.1
1960,71.4,57.0
1961,82.4,64.0
1962,69.4,62.4
1963,82.4,60.4
1964,77.4,59.0
1965,86.0,68.0
1966,77.0,69.1
1967,70.0,51.1
1968,92.3,73.9
1969,87.1,62.1
1973,95.0,68.9
1974,93.9,73.9
1975,77.0,62.1
1976,97.0,72.0
1977,97.0,75.9
1978,86.0,59.9
1979,91.9,70.9
1980,96.1,66.0
1981,88.0,68.0
1982,88.0,62.1
1983,95.0,55.9
1984,91.0,64.0
1985,91.9,66.0
1986,84.9,63.0
1987,75.9,54.0
1988,99.0,66.0
1989,79.0,55.9
1990,66.0,59.0
1991,78.1,60.1
1992,78.1,61.0
1993,82.0,59.0
1994,84.9,62.1
1995,104.0,81.0
1996,80.1,63.0
1997,91.9,79.0
1998,89.1,68.0
1999,84.9,62.1
2000,88.0,62.1
2001,87.8,63.0
2002,88.0,55.9
2003,84.0,55.0
2004,87.1,64.0
2005,87.1,71.1
2006,89.1,66.0
2007,84.0,57.9
2008,84.0,62.1
2009,80.1,55.0
2010,90.0,70.0
2011,82.0,59.0
2012,93.0,70.0
2013,88.0,62.1
2014,84.9,62.1
2015,86.0,68.0
2016,88.0,66.9
2017,82.9,64.9
2018,95.0,72.0
