YEAR,MAX,MIN
1947,66.4,40.3
1948,60.3,39.4
1949,54.3,25.3
1950,63.3,33.4
1951,51.3,39.4
1952,65.3,34.3
1953,52.3,40.3
1954,62.4,49.3
1955,79.3,45.3
1956,45.3,36.3
1957,51.3,27.3
1958,43.3,33.4
1959,39.0,28.4
1960,49.3,24.1
1961,45.3,32.0
1962,50.4,34.0
1963,48.4,27.3
1964,60.4,36.0
1965,54.0,34.0
1966,46.9,25.0
1967,64.0,36.0
1968,62.4,35.4
1969,68.0,39.4
1973,41.0,27.9
1974,61.0,32.0
1975,44.1,30.9
1976,71.1,36.9
1977,84.0,50.0
1978,65.8,48.9
1979,45.0,25.9
1980,39.9,32.9
1981,69.1,39.0
1982,43.0,27.0
1983,46.0,36.0
1984,55.9,37.0
1985,55.0,21.0
1986,60.1,28.9
1987,73.0,46.0
1988,68.0,37.9
1989,37.9,18.0
1990,55.9,37.9
1991,53.1,34.0
1992,62.1,39.0
1993,59.0,33.1
1994,66.9,39.9
1995,42.1,32.0
1996,61.0,25.0
1997,39.0,21.9
1998,57.0,36.0
1999,55.9,39.0
2000,57.9,32.0
2001,59.0,43.0
2002,64.0,35.1
2003,57.9,26.1
2004,57.0,33.1
2005,79.0,35.1
2006,71.1,27.1
2007,52.0,26.1
2008,52.0,37.0
2009,57.9,31.1
2010,73.9,30.2
2011,82.9,44.1
2012,63.0,35.1
2013,43.0,37.4
2014,64.9,53.1
2015,69.1,39.9
2016,46.9,21.9
2017,78.1,46.9
2018,46.0,28.0
