YEAR,MAX,MIN
1947,59.4,34.3
1948,69.3,47.3
1949,77.4,44.4
1950,70.3,42.4
1951,77.4,54.3
1952,70.3,54.3
1953,80.2,40.3
1954,79.3,54.3
1955,63.3,55.4
1956,71.2,48.4
1957,63.3,53.4
1958,72.3,56.3
1959,75.9,60.4
1960,75.4,52.0
1961,66.4,39.9
1962,65.3,39.9
1963,83.3,50.0
1964,68.4,57.9
1965,57.9,42.1
1966,63.0,36.0
1967,75.0,62.1
1968,67.3,42.1
1969,73.9,54.0
1973,82.0,71.1
1974,82.0,48.9
1975,63.0,50.0
1976,66.9,52.0
1977,77.9,56.8
1978,75.9,45.9
1979,82.9,50.9
1980,73.0,42.1
1981,69.1,57.0
1982,63.0,46.9
1983,68.0,55.0
1984,52.0,36.0
1985,62.1,51.1
1986,88.0,68.0
1987,84.0,44.1
1988,78.1,45.0
1989,70.0,39.0
1990,81.0,53.1
1991,66.9,41.0
1992,73.9,46.0
1993,64.9,52.0
1994,71.1,50.0
1995,75.0,43.0
1996,62.6,53.6
1997,68.0,53.1
1998,90.0,68.0
1999,84.9,57.0
2000,69.1,42.1
2001,69.1,39.9
2002,75.9,43.0
2003,64.9,45.0
2004,73.0,46.0
2005,70.0,60.1
2006,72.0,46.9
2007,84.9,53.1
2008,79.0,59.0
2009,70.0,59.0
2010,60.1,52.0
2011,64.0,51.1
2012,77.0,48.9
2013,75.0,50.0
2014,79.0,51.1
2015,75.0,60.1
2016,84.9,57.9
2017,91.9,66.9
2018,66.9,50.0
