YEAR,MAX,MIN
1947,66.4,48.4
1948,66.4,50.4
1949,67.3,35.4
1950,54.3,35.4
1951,66.4,54.3
1952,70.3,41.4
1953,80.2,52.3
1954,75.4,47.3
1955,66.4,48.4
1956,78.3,44.4
1957,70.3,38.3
1958,85.3,66.4
1959,75.0,57.9
1960,84.4,63.0
1961,66.4,53.4
1962,71.4,48.4
1963,74.3,52.0
1964,63.0,45.3
1965,54.3,42.4
1966,68.0,39.0
1967,64.9,42.1
1968,75.9,54.3
1969,60.1,53.1
1973,77.0,53.1
1974,72.0,51.1
1975,63.0,57.0
1976,68.0,34.0
1977,77.0,66.9
1978,79.0,48.9
1979,73.9,47.8
1980,70.0,45.0
1981,75.9,35.1
1982,66.0,39.9
1983,66.0,35.1
1984,82.9,59.0
1985,59.0,43.0
1986,73.0,64.0
1987,77.0,48.9
1988,69.1,45.0
1989,61.0,35.1
1990,66.9,39.9
1991,66.0,42.1
1992,64.9,39.9
1993,68.0,37.9
1994,71.1,59.0
1995,62.1,28.9
1996,69.1,54.0
1997,68.0,45.0
1998,66.0,53.1
1999,75.0,55.0
2000,70.0,50.0
2001,55.0,44.6
2002,69.1,39.0
2003,71.1,48.0
2004,84.9,54.0
2005,71.6,64.0
2006,64.9,53.6
2007,89.1,68.0
2008,82.0,57.0
2009,75.9,62.1
2010,89.1,59.0
2011,62.1,48.0
2012,70.0,37.0
2013,70.0,46.0
2014,80.1,51.1
2015,80.1,55.9
2016,73.9,66.0
2017,95.0,70.0
2018,73.9,57.0
