YEAR,MAX,MIN
1947,45.3,28.4
1948,69.3,30.4
1949,55.4,24.4
1950,37.4,31.3
1951,27.3,15.4
1952,50.4,25.3
1953,49.3,29.3
1954,39.4,27.3
1955,42.4,31.3
1956,42.4,22.5
1957,43.3,25.3
1958,37.4,24.4
1959,60.1,36.3
1960,34.3,20.3
1961,46.4,27.0
1962,43.3,28.0
1963,40.3,30.9
1964,39.0,28.9
1965,21.0,0.0
1966,56.3,26.1
1967,37.9,33.1
1968,57.9,33.1
1969,53.4,36.0
1973,42.1,30.9
1974,43.0,23.0
1975,59.0,39.0
1976,70.0,62.1
1977,45.0,34.0
1978,52.0,27.9
1979,63.0,43.9
1980,59.0,36.0
1981,46.0,19.9
1982,44.1,35.1
1983,35.1,27.0
1984,39.9,28.0
1985,63.0,33.1
1986,28.9,8.1
1987,55.0,30.9
1988,41.0,19.9
1989,37.9,32.0
1990,45.0,19.9
1991,61.0,32.0
1992,41.0,28.0
1993,37.9,24.1
1994,60.1,24.1
1995,60.1,43.0
1996,37.9,28.0
1997,54.0,37.4
1998,35.6,33.1
1999,53.1,26.1
2000,55.0,36.0
2001,48.0,25.0
2002,45.0,37.0
2003,64.9,36.0
2004,61.0,42.8
2005,51.1,30.9
2006,46.9,25.0
2007,61.0,30.0
2008,48.9,28.0
2009,46.0,23.0
2010,50.0,30.2
2011,50.0,28.2
2012,84.9,61.0
2013,32.0,14.0
2014,46.9,30.0
2015,50.0,37.9
2016,46.0,30.0
2017,54.0,29.1
2018,46.0,28.9
