YEAR,MAX,MIN
1947,54.3,31.3
1948,23.4,-1.7
1949,32.4,18.3
1950,29.3,24.4
1951,36.3,29.3
1952,44.4,30.4
1953,54.3,46.4
1954,37.4,32.4
1955,54.3,40.3
1956,30.4,20.3
1957,62.4,35.4
1958,50.4,23.4
1959,40.3,23.4
1960,33.4,10.0
1961,41.4,23.4
1962,39.0,33.4
1963,40.3,32.4
1964,50.4,32.0
1965,34.0,27.0
1966,51.4,40.3
1967,36.0,33.1
1968,36.0,20.3
1969,39.4,10.9
1973,48.9,41.0
1974,41.0,36.0
1975,36.0,33.1
1976,60.1,41.0
1977,69.1,56.8
1978,41.0,28.0
1979,37.9,16.0
1980,30.9,12.9
1981,59.0,26.1
1982,50.0,30.0
1983,45.0,18.0
1984,25.0,12.0
1985,51.1,33.1
1986,39.9,24.1
1987,45.0,19.9
1988,60.1,32.0
1989,42.1,34.0
1990,81.0,60.1
1991,48.0,30.0
1992,28.9,10.9
1993,30.9,10.9
1994,57.0,19.9
1995,69.1,39.9
1996,52.0,28.9
1997,39.9,27.0
1998,26.1,10.0
1999,36.0,21.9
2000,46.9,19.9
2001,48.9,28.9
2002,53.1,22.1
2003,44.1,17.2
2004,43.0,16.0
2005,35.1,18.0
2006,64.9,39.2
2007,63.0,28.2
2008,48.0,23.2
2009,33.1,14.0
2010,60.1,39.9
2011,46.9,28.2
2012,69.1,41.0
2013,36.0,28.4
2014,50.0,23.0
2015,55.9,28.0
2016,59.0,33.1
2017,36.0,18.0
2018,46.0,28.0
