YEAR,MAX,MIN
1947,36.3,30.4
1948,67.3,58.3
1949,67.3,42.4
1950,42.4,32.4
1951,28.4,11.3
1952,45.3,33.4
1953,74.3,46.4
1954,43.3,19.4
1955,51.3,40.3
1956,49.3,28.4
1957,47.3,25.3
1958,39.4,27.3
1959,41.0,20.3
1960,35.4,10.4
1961,46.4,36.0
1962,39.4,32.0
1963,41.4,22.3
1964,39.4,25.3
1965,19.9,8.1
1966,67.3,42.4
1967,37.9,35.1
1968,41.0,29.3
1969,50.4,32.4
1973,44.1,27.0
1974,37.0,21.9
1975,69.1,39.9
1976,60.1,33.1
1977,45.0,32.9
1978,52.9,36.9
1979,57.9,32.9
1980,59.0,30.9
1981,46.9,20.8
1982,44.1,35.1
1983,32.0,24.1
1984,39.9,28.9
1985,46.9,26.1
1986,37.0,8.1
1987,59.0,28.0
1988,36.0,21.0
1989,37.9,21.0
1990,62.1,19.9
1991,71.1,48.9
1992,39.9,24.1
1993,39.9,28.9
1994,61.0,39.0
1995,60.1,36.0
1996,37.0,21.0
1997,70.0,37.0
1998,42.1,32.0
1999,51.1,32.0
2000,55.0,43.0
2001,52.0,28.0
2002,46.0,21.0
2003,64.9,39.0
2004,43.0,26.6
2005,41.0,26.1
2006,37.0,25.2
2007,66.9,31.1
2008,48.9,28.2
2009,61.0,23.2
2010,42.1,30.9
2011,60.1,39.9
2012,87.1,61.0
2013,33.1,14.0
2014,57.9,30.0
2015,50.0,36.0
2016,48.9,28.0
2017,54.0,35.1
2018,39.9,28.9
