YEAR,MAX,MIN
1947,38.3,31.3
1948,46.4,37.4
1949,71.2,43.3
1950,35.4,20.3
1951,60.3,52.3
1952,45.3,30.4
1953,43.3,28.4
1954,38.3,24.4
1955,48.4,21.4
1956,45.3,32.4
1957,49.3,32.4
1958,54.3,25.3
1959,43.3,30.9
1960,71.4,39.0
1961,45.0,22.3
1962,64.9,36.3
1963,80.4,39.0
1964,28.4,14.4
1965,37.9,32.0
1966,43.3,30.9
1967,60.1,35.1
1968,73.9,37.4
1969,39.9,16.0
1973,50.0,42.1
1974,42.1,34.9
1975,37.9,28.9
1976,59.0,50.0
1977,68.0,50.0
1978,57.9,32.0
1979,59.0,41.0
1980,46.0,34.0
1981,78.1,42.1
1982,60.1,21.0
1983,39.9,25.0
1984,45.0,27.0
1985,59.0,39.9
1986,87.1,43.0
1987,54.0,36.0
1988,59.0,37.9
1989,68.0,35.1
1990,53.1,30.0
1991,52.0,24.1
1992,46.9,25.0
1993,64.0,30.9
1994,46.0,28.0
1995,44.1,37.0
1996,46.9,30.0
1997,61.0,42.8
1998,79.0,45.0
1999,61.0,37.9
2000,51.1,28.9
2001,48.9,22.1
2002,50.0,29.1
2003,39.0,32.0
2004,73.9,41.0
2005,71.1,27.1
2006,51.1,33.8
2007,60.1,44.1
2008,44.1,26.1
2009,41.0,30.2
2010,52.0,30.9
2011,42.1,21.0
2012,68.0,41.0
2013,55.0,28.2
2014,55.0,33.1
2015,46.9,19.9
2016,57.9,30.9
2017,50.0,35.1
2018,54.0,39.0
