YEAR,MAX,MIN
1946,35.4,18.3
1947,46.4,30.4
1948,38.3,29.3
1949,35.4,12.4
1950,37.4,21.4
1951,48.4,32.4
1952,40.3,34.3
1953,40.3,35.4
1954,41.4,38.3
1955,55.4,37.4
1956,30.4,20.3
1957,34.3,24.4
1958,48.4,28.4
1959,59.4,37.0
1960,52.3,32.4
1961,45.3,34.0
1962,46.0,23.4
1963,61.3,55.0
1964,30.4,6.4
1965,53.4,34.0
1966,57.0,46.0
1967,38.3,32.4
1968,56.3,36.0
1969,54.0,30.0
1973,61.0,32.9
1974,46.9,28.9
1975,39.0,24.1
1976,36.0,25.9
1977,39.0,23.0
1978,37.9,27.0
1979,59.9,50.0
1980,54.0,25.9
1981,30.0,16.0
1982,52.0,30.0
1983,51.1,32.0
1984,39.9,16.0
1985,35.1,28.0
1986,50.0,30.0
1987,54.0,16.0
1988,41.0,27.0
1989,34.0,26.1
1990,66.0,33.1
1991,54.0,27.0
1992,57.0,39.0
1993,55.9,35.1
1994,53.1,25.0
1995,36.0,19.0
1996,39.0,30.0
1997,44.1,25.0
1998,57.9,37.0
1999,62.1,32.0
2000,30.0,14.0
2001,57.9,36.0
2002,43.0,30.0
2003,55.4,41.0
2004,46.9,32.0
2005,48.9,30.0
2006,54.0,29.1
2007,45.0,28.9
2008,35.1,17.1
2009,57.0,34.0
2010,66.9,41.0
2011,46.9,41.0
2012,63.0,34.0
2013,51.1,33.1
2014,51.1,28.0
2015,33.1,7.0
2016,41.0,21.9
2017,44.1,21.9
2018,39.9,30.9
