YEAR,MAX,MIN
1947,48.4,29.3
1948,57.4,40.3
1949,64.4,50.4
1950,73.4,54.3
1951,70.3,45.3
1952,52.3,45.3
1953,85.3,52.3
1954,51.3,35.4
1955,48.4,34.3
1956,75.4,53.4
1957,75.4,42.4
1958,56.3,38.3
1959,68.4,46.0
1960,41.4,36.0
1961,63.0,37.4
1962,52.3,39.0
1963,86.4,55.4
1964,78.1,54.0
1965,81.0,68.0
1966,43.0,32.0
1967,62.1,39.0
1968,75.0,47.3
1969,59.4,46.9
1973,73.0,50.0
1974,48.9,41.0
1975,69.1,48.9
1976,75.9,50.9
1977,51.1,32.0
1978,70.0,48.0
1979,90.0,68.9
1980,64.0,34.9
1981,70.0,32.0
1982,75.9,46.0
1983,55.0,27.0
1984,60.1,37.0
1985,79.0,48.9
1986,71.1,46.9
1987,84.0,46.0
1988,84.9,51.1
1989,62.1,39.9
1990,81.0,57.9
1991,75.0,46.9
1992,72.0,39.9
1993,87.1,59.0
1994,69.1,39.0
1995,73.9,48.0
1996,69.1,45.9
1997,64.0,45.0
1998,64.9,51.1
1999,60.1,41.0
2000,81.0,51.8
2001,80.1,48.0
2002,68.0,45.0
2003,84.0,48.0
2004,88.0,48.9
2005,82.0,62.1
2006,72.0,46.9
2007,82.0,54.0
2008,59.0,41.0
2009,77.0,50.0
2010,57.9,37.9
2011,73.0,39.0
2012,70.0,50.0
2013,79.0,48.0
2014,89.1,51.1
2015,81.0,52.0
2016,71.1,41.0
2017,61.0,34.0
2018,81.0,57.0
