YEAR,MAX,MIN
1947,32.4,24.4
1948,68.4,31.3
1949,62.4,45.3
1950,46.4,30.4
1951,38.3,18.3
1952,35.4,24.4
1953,36.3,25.3
1954,65.3,42.4
1955,31.3,18.3
1956,55.4,25.3
1957,37.4,29.3
1958,43.3,30.4
1959,68.0,36.0
1960,25.3,9.0
1961,61.3,32.0
1962,48.4,35.1
1963,69.1,55.0
1964,36.0,22.3
1965,26.1,17.1
1966,37.4,16.0
1967,75.0,42.1
1968,67.3,37.9
1969,36.0,27.3
1973,55.9,41.0
1974,43.0,10.0
1975,30.9,28.0
1976,66.9,35.1
1977,62.1,29.8
1978,32.9,25.0
1979,25.0,16.9
1980,39.9,27.9
1981,57.0,25.0
1982,54.0,35.1
1983,32.0,18.0
1984,48.9,25.0
1985,44.1,34.0
1986,72.0,48.9
1987,54.0,43.0
1988,71.1,42.1
1989,64.0,32.0
1990,44.1,25.0
1991,64.9,33.1
1992,57.9,44.1
1993,44.1,34.0
1994,42.1,32.0
1995,57.9,24.1
1996,63.0,25.0
1997,46.4,35.1
1998,57.0,42.1
1999,37.9,28.0
2000,68.0,46.0
2001,36.0,19.0
2002,41.0,24.1
2003,73.9,42.1
2004,63.0,44.1
2005,50.0,22.1
2006,45.0,30.9
2007,79.0,48.0
2008,57.9,27.1
2009,69.1,39.0
2010,53.1,30.0
2011,34.0,24.1
2012,71.1,50.0
2013,37.9,32.0
2014,36.0,19.9
2015,41.0,35.1
2016,48.0,28.0
2017,46.0,41.0
2018,41.0,27.0
