YEAR,MAX,MIN
1947,32.4,11.3
1948,26.4,21.4
1949,38.3,11.3
1950,38.3,24.4
1951,42.4,30.4
1952,40.3,26.4
1953,43.3,34.3
1954,32.4,18.3
1955,12.4,-9.6
1956,33.4,24.4
1957,35.4,29.3
1958,8.4,-0.6
1959,27.3,10.0
1960,28.0,14.4
1961,37.4,28.4
1962,35.4,19.9
1963,26.1,5.4
1964,39.4,9.3
1965,37.0,24.1
1966,42.4,28.4
1967,35.1,8.1
1968,20.3,3.0
1969,35.4,21.4
1973,28.9,16.0
1974,36.0,2.8
1975,30.0,19.0
1976,43.0,35.1
1977,57.0,34.0
1978,28.0,3.9
1979,19.9,7.9
1980,21.0,3.9
1981,34.0,-4.0
1982,19.9,-11.9
1983,30.0,21.0
1984,44.1,35.1
1985,28.0,19.9
1986,19.0,-2.0
1987,52.0,24.1
1988,23.0,10.9
1989,30.9,6.1
1990,39.9,21.9
1991,35.1,19.0
1992,36.0,24.1
1993,37.9,30.9
1994,25.0,-8.0
1995,21.0,1.9
1996,53.1,32.0
1997,28.0,21.0
1998,46.0,40.6
1999,69.8,51.1
2000,41.0,23.0
2001,25.0,10.0
2002,46.0,19.0
2003,32.0,5.0
2004,34.0,12.0
2005,42.1,21.9
2006,37.0,25.2
2007,26.1,-0.9
2008,16.0,-2.9
2009,61.0,39.0
2010,30.0,10.0
2011,23.0,-9.0
2012,19.9,10.0
2013,48.9,30.2
2014,14.0,-8.0
2015,35.1,21.0
2016,21.0,7.0
2017,48.9,34.0
2018,21.9,15.1
