YEAR,MAX,MIN
1946,32.4,21.4
1947,31.3,25.3
1948,28.4,12.4
1949,30.4,12.4
1950,38.3,13.5
1951,11.3,-9.6
1952,36.3,28.4
1953,29.3,4.5
1954,44.4,28.4
1955,49.3,39.4
1956,40.3,30.4
1957,41.4,21.4
1958,34.0,21.9
1959,34.3,20.3
1960,25.3,7.0
1961,28.9,10.4
1962,19.4,-3.6
1963,27.3,3.9
1964,48.0,23.4
1965,54.0,34.3
1966,25.0,5.0
1967,36.3,17.1
1968,21.0,5.4
1969,27.0,16.0
1973,36.0,32.0
1974,37.9,27.0
1975,34.0,28.0
1976,39.9,5.9
1977,39.0,18.9
1978,41.0,28.9
1979,61.9,43.0
1980,37.9,1.9
1981,32.0,17.1
1982,62.1,42.1
1983,-6.0,-25.1
1984,43.0,9.0
1985,37.9,1.0
1986,37.9,28.9
1987,46.9,30.0
1988,48.0,33.1
1989,12.9,-11.0
1990,15.1,0.0
1991,42.1,17.1
1992,18.0,-2.9
1993,27.0,12.9
1994,42.1,34.0
1995,30.0,21.9
1996,52.0,15.1
1997,35.6,33.1
1998,27.0,10.0
1999,19.9,3.9
2000,19.9,-4.0
2001,33.1,19.0
2002,34.0,19.9
2003,37.0,17.1
2004,12.9,-2.2
2005,44.1,34.0
2006,43.0,28.4
2007,25.0,17.6
2008,34.0,7.0
2009,35.1,30.9
2010,32.0,19.0
2011,39.0,21.0
2012,34.0,21.0
2013,17.1,-2.2
2014,48.0,37.0
2015,59.0,34.0
2016,37.9,27.1
2017,33.1,19.0
