YEAR,MAX,MIN
1947,54.3,38.3
1948,43.3,32.4
1949,46.4,24.4
1950,51.3,26.4
1951,40.3,33.4
1952,53.4,35.4
1953,52.3,38.3
1954,45.3,35.4
1955,68.4,37.4
1956,77.4,57.4
1957,41.4,35.4
1958,52.3,41.4
1959,59.4,37.0
1960,60.4,40.3
1961,44.4,19.9
1962,40.3,28.9
1963,82.4,61.0
1964,48.4,38.3
1965,37.9,30.0
1966,50.0,35.1
1967,70.0,48.0
1968,60.4,37.4
1969,61.0,32.4
1973,50.0,41.9
1974,71.1,37.9
1975,34.0,30.9
1976,64.0,34.0
1977,73.0,48.9
1978,59.9,30.9
1979,38.8,34.9
1980,52.0,30.0
1981,79.0,36.9
1982,64.0,37.9
1983,48.9,36.9
1984,55.0,24.1
1985,50.0,25.0
1986,66.9,30.9
1987,52.0,26.1
1988,55.9,37.0
1989,50.0,46.0
1990,55.0,35.1
1991,51.1,26.1
1992,39.0,25.0
1993,36.0,24.1
1994,69.1,37.0
1995,54.0,28.9
1996,61.0,28.0
1997,68.0,37.9
1998,48.9,37.4
1999,75.0,53.1
2000,57.0,44.1
2001,60.1,30.0
2002,44.1,27.1
2003,71.1,39.0
2004,55.0,33.1
2005,55.9,34.0
2006,60.8,39.9
2007,61.0,41.0
2008,57.9,28.0
2009,53.1,37.0
2010,82.9,54.0
2011,54.0,28.2
2012,62.1,42.1
2013,45.0,25.0
2014,57.0,34.0
2015,72.0,35.1
2016,42.1,30.2
2017,61.0,34.0
2018,44.1,21.0
