YEAR,MAX,MIN
1947,88.3,73.4
1948,77.4,56.3
1949,70.3,44.4
1950,74.3,55.4
1951,66.4,45.3
1952,80.2,50.4
1953,76.3,48.4
1954,70.3,53.4
1955,70.3,47.3
1956,73.4,47.3
1957,70.3,46.4
1958,72.3,47.3
1959,97.3,71.1
1960,93.4,69.4
1961,86.4,63.0
1962,76.3,51.4
1963,81.3,57.4
1964,92.3,70.0
1965,73.0,61.0
1966,79.0,46.9
1967,81.0,52.0
1968,80.4,64.4
1969,72.0,59.0
1973,75.9,59.0
1974,82.9,57.0
1975,75.9,53.1
1976,90.0,56.8
1977,81.0,59.0
1978,93.9,68.0
1979,65.8,52.9
1980,86.0,62.1
1981,73.0,52.0
1982,75.0,46.9
1983,89.1,52.0
1984,90.0,62.1
1985,99.0,66.9
1986,72.0,42.1
1987,80.1,64.0
1988,82.9,44.1
1989,84.9,66.9
1990,78.1,64.9
1991,90.0,61.0
1992,84.0,57.0
1993,75.0,48.9
1994,79.0,53.1
1995,68.0,55.9
1996,82.0,64.0
1997,71.1,62.6
1998,70.0,55.0
1999,82.9,60.1
2000,88.0,59.0
2001,87.1,68.0
2002,91.9,59.0
2003,86.0,59.0
2004,73.9,57.0
2005,88.0,66.0
2006,82.9,57.0
2007,84.0,64.0
2008,73.9,53.1
2009,78.1,60.1
2010,77.0,51.1
2011,75.0,52.0
2012,78.1,54.0
2013,88.0,64.9
2014,80.1,54.0
2015,88.0,70.0
2016,89.1,71.1
2017,71.1,52.0
2018,69.1,63.0
