YEAR,MAX,MIN
1947,33.4,20.3
1948,35.4,10.4
1949,51.3,33.4
1950,27.3,13.5
1951,15.4,0.3
1952,31.3,18.3
1953,27.3,-5.6
1954,34.3,23.4
1955,36.3,20.3
1956,32.4,24.4
1957,36.3,26.4
1958,24.4,11.3
1959,29.3,14.0
1960,41.4,28.0
1961,40.3,29.3
1962,30.9,10.4
1963,35.4,23.4
1964,38.3,12.0
1965,50.0,39.0
1966,27.3,6.4
1967,42.1,24.1
1968,6.1,-12.6
1969,21.0,8.4
1973,25.0,10.0
1974,9.0,0.0
1975,39.9,30.9
1976,35.1,7.0
1977,25.0,0.0
1978,37.9,34.0
1979,16.0,-2.0
1980,37.0,10.9
1981,32.0,3.9
1982,15.1,-2.0
1983,41.0,27.0
1984,36.0,12.0
1985,35.1,26.1
1986,14.0,-9.0
1987,48.0,34.0
1988,14.0,-14.1
1989,53.1,34.0
1990,41.0,24.1
1991,28.9,12.9
1992,37.0,32.0
1993,27.0,17.1
1994,33.1,0.0
1995,27.0,18.0
1996,26.1,12.0
1997,23.0,9.0
1998,42.1,36.0
1999,12.0,-7.1
2000,41.0,21.0
2001,34.0,17.1
2002,35.1,15.1
2003,41.0,26.1
2004,19.4,6.8
2005,27.0,7.0
2006,39.2,28.0
2007,43.0,27.0
2008,64.9,41.0
2009,30.0,16.0
2010,19.9,10.0
2011,28.0,16.0
2012,55.0,30.9
2013,41.0,15.1
2014,3.0,-14.1
2015,10.0,-5.1
2016,41.0,21.2
2017,18.0,0.0
2018,30.0,-0.9
