YEAR,MAX,MIN
1947,40.3,27.3
1948,24.4,7.3
1949,42.4,35.4
1950,32.4,27.3
1951,41.4,32.4
1952,47.3,24.4
1953,35.4,31.3
1954,26.4,5.4
1955,11.3,-1.7
1956,34.3,28.4
1957,40.3,29.3
1958,15.4,-1.7
1959,40.3,21.9
1960,19.4,6.1
1961,41.4,28.9
1962,35.4,30.9
1963,22.3,-9.0
1964,37.4,28.0
1965,42.1,19.0
1966,48.4,25.0
1967,16.0,-11.9
1968,22.3,10.0
1969,27.3,17.4
1973,37.9,16.0
1974,46.0,27.9
1975,27.0,14.0
1976,55.0,32.0
1977,52.0,37.9
1978,32.0,14.9
1979,21.9,16.9
1980,21.9,3.9
1981,12.0,-11.0
1982,30.9,1.0
1983,34.0,12.9
1984,60.1,35.1
1985,37.0,17.1
1986,19.9,-4.0
1987,53.1,26.1
1988,23.0,1.9
1989,35.1,16.0
1990,54.0,21.9
1991,36.0,12.0
1992,34.0,17.1
1993,36.0,27.0
1994,25.0,17.1
1995,16.0,-2.0
1996,36.0,19.0
1997,25.0,17.1
1998,41.0,33.1
1999,9999.9,19.0
2000,34.0,15.1
2001,37.9,10.0
2002,43.0,21.2
2003,32.0,3.9
2004,34.0,12.0
2005,51.1,23.2
2006,35.1,23.0
2007,30.9,24.8
2008,21.9,-2.9
2009,50.0,32.0
2010,32.0,10.0
2011,34.0,23.0
2012,35.1,10.0
2013,45.0,24.1
2014,24.1,-5.1
2015,35.1,8.1
2016,23.0,7.0
2017,48.9,34.0
2018,27.0,3.9
