YEAR,MAX,MIN
1947,35.4,17.4
1948,38.3,19.4
1949,53.4,30.4
1950,38.3,9.3
1951,15.4,-0.6
1952,35.4,26.4
1953,32.4,27.3
1954,37.4,27.3
1955,47.3,30.4
1956,30.4,24.4
1957,32.4,21.4
1958,23.4,10.4
1959,28.0,11.3
1960,37.9,25.3
1961,35.1,8.4
1962,17.4,-0.6
1963,43.3,30.0
1964,34.3,25.3
1965,60.1,52.0
1966,20.3,1.0
1967,27.0,19.9
1968,15.4,-6.0
1969,27.3,8.1
1973,25.0,15.1
1974,21.0,-1.1
1975,46.0,36.0
1976,5.0,-9.0
1977,19.0,1.9
1978,38.8,7.0
1979,6.1,-10.1
1980,19.9,9.0
1981,19.9,3.9
1982,19.9,-6.2
1983,36.0,26.1
1984,33.1,12.0
1985,33.1,19.0
1986,15.1,-9.0
1987,37.0,27.0
1988,19.0,-9.0
1989,50.0,10.0
1990,46.0,28.0
1991,30.0,12.9
1992,39.9,32.0
1993,28.0,14.0
1994,8.1,-6.0
1995,27.0,3.9
1996,25.0,3.0
1997,28.9,9.0
1998,36.0,32.0
1999,21.9,7.0
2000,45.0,21.9
2001,34.0,17.1
2002,39.9,16.0
2003,54.0,26.2
2004,28.9,7.0
2005,27.0,25.0
2006,45.0,28.0
2007,41.0,26.1
2008,64.9,41.0
2009,28.9,12.0
2010,27.0,16.0
2011,24.1,9.0
2012,44.1,25.0
2013,44.1,15.1
2014,17.1,-11.9
2015,10.9,-8.0
2016,42.1,34.0
2017,18.0,0.0
2018,37.0,30.0
