YEAR,MAX,MIN
1947,88.3,73.4
1948,84.4,54.3
1949,67.3,59.4
1950,70.3,65.3
1951,88.3,62.4
1952,91.2,60.3
1953,87.3,63.3
1954,68.4,49.3
1955,77.4,44.4
1956,78.3,52.3
1957,76.3,61.3
1958,64.4,45.3
1959,65.3,51.4
1960,78.4,54.0
1961,89.4,68.4
1962,80.4,47.3
1963,84.4,63.3
1964,72.0,49.3
1965,66.4,55.9
1966,82.9,50.0
1967,70.0,42.1
1968,71.4,48.9
1969,73.9,51.1
1973,77.0,60.1
1974,86.0,70.0
1975,77.0,61.0
1976,84.0,52.9
1977,77.0,48.9
1978,91.9,68.0
1979,87.1,64.9
1980,75.0,50.9
1981,86.0,62.1
1982,88.0,60.1
1983,95.0,55.9
1984,75.9,62.1
1985,69.1,55.9
1986,90.0,66.9
1987,81.0,54.0
1988,86.0,50.0
1989,75.0,53.1
1990,87.1,64.9
1991,79.0,66.0
1992,68.0,46.9
1993,68.0,42.1
1994,87.1,62.1
1995,72.0,45.0
1996,75.9,64.0
1997,71.1,55.0
1998,82.9,60.1
1999,80.1,48.0
2000,87.8,66.0
2001,78.1,50.0
2002,73.9,59.0
2003,84.0,61.0
2004,82.9,51.1
2005,91.9,66.9
2006,66.9,59.0
2007,73.9,50.0
2008,79.0,48.0
2009,81.0,61.0
2010,75.0,55.0
2011,82.9,55.9
2012,82.9,52.0
2013,95.0,75.0
2014,80.1,50.0
2015,73.9,54.0
2016,75.9,51.1
2017,75.0,50.0
2018,79.0,55.9
