YEAR,MAX,MIN
1947,81.3,54.3
1948,86.4,63.3
1949,78.3,54.3
1950,70.3,48.4
1951,72.3,45.3
1952,81.3,54.3
1953,76.3,50.4
1954,82.4,62.4
1955,90.3,63.3
1956,68.4,49.3
1957,75.4,46.4
1958,64.4,56.3
1959,61.3,44.4
1960,78.4,63.0
1961,75.4,44.1
1962,75.0,48.4
1963,87.4,61.0
1964,84.4,49.3
1965,88.3,59.0
1966,71.1,46.9
1967,81.0,64.0
1968,77.0,66.9
1969,70.0,64.0
1973,60.1,53.1
1974,82.9,50.0
1975,72.0,62.1
1976,75.9,56.8
1977,79.0,59.9
1978,75.9,63.0
1979,78.1,52.0
1980,73.0,50.0
1981,59.0,45.9
1982,66.0,46.9
1983,72.0,44.1
1984,68.0,37.0
1985,78.1,42.1
1986,66.9,50.0
1987,73.9,66.0
1988,89.1,57.9
1989,75.9,48.9
1990,63.0,48.0
1991,77.0,51.1
1992,84.0,66.0
1993,66.9,51.1
1994,86.0,57.9
1995,84.9,53.1
1996,66.9,57.0
1997,81.0,68.0
1998,75.9,64.0
1999,69.1,46.9
2000,80.1,44.1
2001,71.1,48.0
2002,79.0,48.0
2003,82.0,50.0
2004,73.0,55.0
2005,77.0,52.0
2006,82.0,57.9
2007,80.1,44.1
2008,82.0,48.9
2009,72.0,50.0
2010,73.9,48.9
2011,68.0,46.0
2012,78.1,48.9
2013,71.1,48.9
2014,70.0,44.1
2015,84.9,55.9
2016,82.9,64.9
2017,88.0,64.9
2018,90.0,70.0
