YEAR,MAX,MIN
1947,57.4,42.4
1948,46.4,37.4
1949,44.4,34.3
1950,45.3,35.4
1951,38.3,32.4
1952,60.3,42.4
1953,41.4,39.4
1954,47.3,20.3
1955,68.4,33.4
1956,65.3,36.3
1957,59.4,39.4
1958,60.3,27.3
1959,55.0,37.9
1960,51.4,32.0
1961,44.1,22.3
1962,40.3,30.4
1963,77.4,52.0
1964,48.4,19.0
1965,44.1,35.1
1966,53.1,42.1
1967,60.1,51.1
1968,56.3,28.9
1969,64.4,30.9
1973,50.0,41.9
1974,71.1,39.9
1975,55.0,33.1
1976,42.1,37.0
1977,59.0,36.9
1978,77.9,48.0
1979,43.0,32.9
1980,51.1,29.8
1981,78.1,41.0
1982,64.0,23.0
1983,48.9,37.0
1984,54.0,24.1
1985,48.9,30.0
1986,82.9,48.0
1987,52.0,35.1
1988,54.0,30.9
1989,46.0,25.0
1990,55.0,37.9
1991,54.0,32.0
1992,51.1,30.0
1993,52.0,27.0
1994,66.0,28.0
1995,45.0,28.9
1996,42.1,30.0
1997,61.0,28.0
1998,55.0,39.0
1999,61.0,53.1
2000,57.9,45.0
2001,55.9,30.0
2002,42.1,26.6
2003,80.1,46.0
2004,50.0,33.1
2005,55.9,34.0
2006,48.0,42.1
2007,63.0,48.0
2008,60.1,37.0
2009,53.1,36.0
2010,82.9,51.1
2011,48.0,25.0
2012,57.2,42.1
2013,59.0,28.9
2014,68.0,32.0
2015,72.0,35.1
2016,66.9,39.9
2017,59.0,34.0
2018,57.9,24.1
