YEAR,MAX,MIN
1947,46.4,35.4
1948,37.4,10.4
1949,41.4,17.4
1950,26.4,13.5
1951,36.3,33.4
1952,42.4,31.3
1953,51.3,35.4
1954,35.4,27.3
1955,44.4,26.4
1956,39.4,18.3
1957,69.3,44.4
1958,45.3,30.4
1959,43.3,21.9
1960,28.9,17.1
1961,42.4,35.4
1962,34.3,29.3
1963,35.4,25.3
1964,59.4,31.3
1965,39.9,21.9
1966,51.4,30.9
1967,39.9,36.0
1968,38.3,13.3
1969,41.4,17.4
1973,62.1,35.1
1974,36.0,28.0
1975,33.1,16.0
1976,41.0,24.1
1977,68.9,43.0
1978,41.9,29.8
1979,53.1,30.9
1980,32.0,19.0
1981,60.1,30.0
1982,60.1,36.0
1983,52.0,18.0
1984,33.1,12.9
1985,48.9,32.0
1986,55.0,32.0
1987,46.0,21.0
1988,35.1,25.0
1989,52.0,33.1
1990,81.0,59.0
1991,36.0,28.9
1992,33.1,15.1
1993,30.9,10.9
1994,57.0,30.9
1995,71.1,46.9
1996,57.0,32.0
1997,42.1,32.0
1998,36.0,18.0
1999,35.1,21.0
2000,44.1,36.0
2001,48.9,30.2
2002,59.0,28.2
2003,43.0,29.1
2004,46.9,17.1
2005,35.1,12.9
2006,63.0,37.9
2007,73.0,36.0
2008,57.0,28.2
2009,39.9,14.0
2010,55.0,42.1
2011,44.1,24.1
2012,70.0,48.9
2013,37.0,21.9
2014,35.1,10.9
2015,64.9,28.2
2016,59.0,33.1
2017,36.0,18.0
2018,46.0,27.0
