YEAR,MAX,MIN
1947,42.4,28.4
1948,31.3,21.4
1949,39.4,30.4
1950,33.4,30.4
1951,32.4,18.3
1952,40.3,30.4
1953,37.4,25.3
1954,53.4,25.3
1955,26.4,-4.5
1956,36.3,19.4
1957,42.4,26.4
1958,23.4,0.3
1959,37.9,33.1
1960,28.4,12.0
1961,47.3,33.1
1962,37.4,28.0
1963,23.4,-1.7
1964,34.3,19.4
1965,28.0,12.0
1966,45.3,24.1
1967,41.0,15.1
1968,28.4,8.1
1969,29.3,10.0
1973,38.8,26.1
1974,46.9,23.0
1975,24.1,5.0
1976,52.0,36.0
1977,45.0,34.0
1978,32.0,19.9
1979,24.1,16.9
1980,30.0,3.9
1981,28.9,6.1
1982,32.0,3.0
1983,39.9,12.9
1984,62.1,39.9
1985,25.0,9.0
1986,12.9,-6.0
1987,42.1,26.1
1988,19.0,-5.1
1989,36.0,16.0
1990,54.0,23.0
1991,37.9,28.0
1992,33.1,17.1
1993,33.1,25.0
1994,26.1,14.0
1995,23.0,-2.0
1996,36.0,18.0
1997,28.9,12.0
1998,39.9,30.2
1999,32.0,14.0
2000,30.9,30.0
2001,37.9,22.1
2002,43.0,17.1
2003,32.0,6.1
2004,28.9,10.4
2005,51.1,33.1
2006,39.0,16.0
2007,30.9,19.0
2008,21.9,7.0
2009,37.9,25.0
2010,32.0,10.0
2011,45.0,27.1
2012,36.0,15.1
2013,44.1,19.0
2014,30.9,10.0
2015,21.9,5.0
2016,23.0,1.9
2017,46.9,25.0
2018,35.1,3.9
