YEAR,MAX,MIN
1947,33.4,27.3
1948,43.3,33.4
1949,33.4,26.4
1950,28.4,20.3
1951,39.4,30.4
1952,34.3,20.3
1953,25.3,15.4
1954,47.3,33.4
1955,37.4,29.3
1956,29.3,24.4
1957,34.3,22.5
1958,10.4,-8.7
1959,37.4,26.4
1960,36.3,28.9
1961,45.3,28.0
1962,34.3,30.0
1963,29.3,-4.7
1964,36.3,17.4
1965,35.1,19.0
1966,32.0,12.4
1967,34.0,6.1
1968,47.3,14.4
1969,36.3,27.3
1973,18.0,3.9
1974,43.0,27.0
1975,35.1,32.0
1976,54.0,34.0
1977,26.1,7.0
1978,21.9,1.9
1979,27.0,10.9
1980,26.1,8.1
1981,52.0,33.1
1982,43.0,34.0
1983,37.0,28.9
1984,60.1,33.1
1985,28.0,0.0
1986,28.0,17.1
1987,28.9,19.0
1988,37.9,15.1
1989,32.0,8.1
1990,34.0,24.1
1991,27.0,1.0
1992,37.0,32.0
1993,30.9,19.0
1994,42.1,16.0
1995,36.0,16.0
1996,30.9,16.0
1997,25.0,19.0
1998,46.9,39.0
1999,52.0,35.1
2000,43.0,19.2
2001,32.0,24.1
2002,42.1,35.1
2003,27.0,17.6
2004,27.0,5.0
2005,42.1,26.1
2006,42.1,32.0
2007,17.1,-4.0
2008,30.0,5.0
2009,33.1,17.1
2010,30.9,24.8
2011,48.2,35.1
2012,46.9,31.1
2013,33.1,12.9
2014,28.9,6.1
2015,18.0,-2.9
2016,33.1,18.0
2017,41.0,27.0
2018,48.0,28.9
