YEAR,MAX,MIN
1947,30.4,12.4
1948,31.3,24.4
1949,38.3,29.3
1950,59.4,44.4
1951,39.4,30.4
1952,28.4,7.3
1953,31.3,18.3
1954,36.3,29.3
1955,42.4,32.4
1956,39.4,27.3
1957,37.4,17.4
1958,15.4,-8.7
1959,33.1,-0.6
1960,33.1,13.3
1961,27.0,1.4
1962,42.4,28.0
1963,32.4,26.4
1964,39.0,30.9
1965,39.9,28.0
1966,38.3,21.0
1967,36.0,23.0
1968,20.3,3.4
1969,21.9,-4.7
1973,37.9,23.0
1974,21.0,14.0
1975,35.1,30.9
1976,28.0,10.0
1977,25.0,16.9
1978,18.0,1.9
1979,3.9,-15.2
1980,33.1,27.9
1981,26.1,0.9
1982,35.1,18.0
1983,33.1,12.0
1984,32.0,19.0
1985,19.9,-6.0
1986,36.0,24.1
1987,39.0,28.9
1988,30.0,19.0
1989,30.9,12.9
1990,42.1,26.1
1991,24.1,-2.0
1992,43.0,36.0
1993,45.0,16.0
1994,32.0,28.0
1995,21.0,8.1
1996,33.1,14.9
1997,51.1,36.0
1998,57.0,48.2
1999,26.1,10.4
2000,42.1,35.1
2001,28.4,7.0
2002,30.9,10.9
2003,34.0,21.9
2004,61.0,32.0
2005,36.0,33.1
2006,42.1,39.0
2007,48.0,27.1
2008,21.0,0.0
2009,34.0,17.1
2010,18.0,-0.9
2011,36.0,12.0
2012,28.9,12.9
2013,30.0,10.0
2014,21.0,-11.9
2015,34.0,18.0
2016,32.0,21.9
2017,39.9,25.2
2018,17.1,-7.1
