YEAR,MAX,MIN
1947,51.3,37.4
1948,64.4,43.3
1949,89.2,56.3
1950,72.3,51.3
1951,52.3,40.3
1952,75.4,55.4
1953,66.4,45.3
1954,60.3,33.4
1955,79.3,42.4
1956,66.4,45.3
1957,75.4,38.3
1958,53.4,34.3
1959,88.0,71.1
1960,68.4,51.4
1961,75.4,50.0
1962,77.0,47.3
1963,69.4,38.3
1964,80.1,65.3
1965,75.9,66.0
1966,79.0,55.0
1967,53.1,37.0
1968,61.3,30.9
1969,78.4,63.3
1973,64.0,48.9
1974,57.0,36.0
1975,55.9,46.0
1976,9999.9,38.8
1977,79.0,55.9
1978,61.0,34.9
1979,73.0,54.0
1980,88.0,46.0
1981,50.0,36.9
1982,88.0,61.0
1983,77.0,36.0
1984,69.1,43.0
1985,70.0,50.0
1986,82.0,57.9
1987,75.9,36.0
1988,77.0,39.9
1989,60.1,30.9
1990,64.9,39.9
1991,66.9,42.1
1992,59.0,30.0
1993,78.1,45.0
1994,54.0,37.0
1995,72.0,39.0
1996,57.0,39.0
1997,71.1,44.1
1998,75.0,60.1
1999,75.9,52.0
2000,86.0,62.1
2001,75.0,50.0
2002,75.0,48.0
2003,72.0,48.0
2004,82.9,37.9
2005,75.9,37.9
2006,57.9,39.9
2007,68.0,48.9
2008,81.0,46.0
2009,75.0,48.9
2010,72.0,46.9
2011,68.0,35.1
2012,70.0,51.1
2013,71.1,48.0
2014,63.0,41.0
2015,77.0,46.0
2016,82.0,41.0
2017,61.0,41.0
2018,82.0,53.1
